GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US42003523501,42003523501,"Census Tract 5235.01, Allegheny County, Pennsylvania",1962,81,55509,6135,75.2,5.4,55463,7218,18.3,5.6,6219,3300,37.6,4.7,18983,1606,7.5,3.5,9870,2972,3.3,2.2,1889,1371,22.2,4.9,17100,5355,1304,133,63752,7208,19.2,6.0,N,N,24.2,7.8,N,N,30.4,7.6,N,N,13.2,5.6,N,N,9.3,6.0,N,N,3.7,3.8,N,N,4793,266,23539,2393,45.7,4.7,28765,4165,51.4,5.0,19035,2683,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.2,0.4,N,N,2.8,3.3,20261,4890,0.6,0.6,N,N,45.7,4.7,28765,4165,38.0,(X),(X),(X),38.1,(X),(X),(X),29.2,(X),(X),(X)
1400000US42003523502,42003523502,"Census Tract 5235.02, Allegheny County, Pennsylvania",641,59,50117,6390,75.0,7.2,49554,7844,21.8,6.8,2279,1228,43.4,7.5,16582,2498,3.7,3.2,7646,2433,6.1,4.6,2279,898,17.3,6.0,19776,8596,355,54,60452,10686,12.4,5.2,N,N,43.4,13.4,N,N,24.5,10.6,N,N,4.2,4.2,N,N,11.3,7.1,N,N,4.2,4.4,N,N,1523,146,21784,2170,67.6,6.1,23662,2535,22.1,6.7,13300,4445,0.0,1.6,-,**,7.9,9.0,25967,17875,0.0,1.6,-,**,0.0,1.6,-,**,2.4,2.2,33536,38149,0.9,1.4,N,N,67.6,6.1,23662,2535,30.4,(X),(X),(X),22.8,(X),(X),(X),20.7,(X),(X),(X)
1400000US42003523600,42003523600,"Census Tract 5236, Allegheny County, Pennsylvania",2030,151,66863,6848,75.6,5.0,68066,8321,32.1,8.7,6639,3705,43.1,6.2,17686,1754,3.1,2.7,13181,9114,1.0,1.8,5738,10,24.2,4.9,14810,3760,1266,149,76782,8553,18.3,4.5,N,N,22.0,8.1,N,N,39.0,9.7,N,N,10.7,6.6,N,N,2.8,3.5,N,N,7.0,8.7,N,N,4913,399,28038,3100,65.0,6.2,30205,4255,31.5,6.4,24441,4242,0.0,0.5,-,**,0.5,0.7,N,N,0.0,0.5,-,**,1.8,2.5,34237,24971,1.2,1.3,N,N,3.7,3.7,21064,4588,64.2,5.9,30056,4310,32.8,(X),(X),(X),38.0,(X),(X),(X),27.8,(X),(X),(X)
1400000US42003523701,42003523701,"Census Tract 5237.01, Allegheny County, Pennsylvania",1772,93,63789,5413,77.5,4.3,62086,6144,19.7,4.8,5031,1903,34.4,3.4,18193,1676,5.5,3.6,7954,1615,4.4,3.1,2323,769,25.1,5.0,24255,8073,1179,111,73203,7119,11.3,4.4,32138,8473,36.5,6.6,58225,11140,29.9,7.3,86844,10778,7.5,4.6,79135,39447,14.8,6.0,110713,22675,0.0,2.1,-,**,4253,330,27260,2436,82.0,5.3,27461,2408,14.8,5.4,29257,12047,0.0,0.6,-,**,0.4,0.6,N,N,0.0,0.6,-,**,1.1,1.2,N,N,1.8,1.2,15437,13066,0.7,0.8,N,N,82.0,5.3,27461,2408,24.2,(X),(X),(X),29.9,(X),(X),(X),20.8,(X),(X),(X)
1400000US42003523702,42003523702,"Census Tract 5237.02, Allegheny County, Pennsylvania",2408,142,52479,5618,74.1,5.4,53864,7063,16.0,5.2,4375,1855,41.4,4.9,15191,1429,8.9,4.3,11145,2859,2.5,3.0,1820,985,22.9,5.2,16251,4642,1272,154,67103,9981,15.3,7.1,N,N,36.7,10.4,N,N,21.1,8.8,N,N,15.7,8.1,N,N,8.2,4.9,N,N,3.0,3.4,N,N,4866,310,26319,2587,69.7,6.7,25518,2247,24.2,5.9,31791,8587,0.0,0.5,-,**,0.7,0.9,50564,7170,0.0,0.5,-,**,0.3,0.6,N,N,5.1,4.3,4729,5358,2.0,1.7,18874,15254,68.8,6.7,25514,2264,26.3,(X),(X),(X),24.7,(X),(X),(X),19.8,(X),(X),(X)
1400000US42003523800,42003523800,"Census Tract 5238, Allegheny County, Pennsylvania",2190,113,62729,5608,68.9,5.2,67841,6892,25.1,5.4,12490,7909,40.3,5.0,16661,1335,3.9,3.4,7572,4241,1.5,1.6,3776,3584,23.9,4.7,15096,2959,1277,115,79375,8500,15.9,5.5,40892,21269,20.4,7.0,73140,13413,34.4,8.1,102340,13535,12.8,8.2,53463,7538,16.5,6.5,96438,13573,0.0,1.9,-,**,4561,251,30710,2395,84.5,3.9,31503,2415,11.5,3.9,28470,10438,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.5,0.7,N,N,3.6,3.0,17406,11269,0.9,0.8,N,N,84.5,3.9,31503,2415,25.6,(X),(X),(X),29.7,(X),(X),(X),21.3,(X),(X),(X)
1400000US42003524000,42003524000,"Census Tract 5240, Allegheny County, Pennsylvania",1146,82,43328,4439,71.7,6.8,46673,5023,14.0,4.2,8999,10542,28.1,5.5,14423,1657,8.2,3.7,9137,1724,2.4,3.0,3274,2044,15.4,4.2,15238,3797,646,83,51279,6524,15.6,7.8,23410,8446,38.1,10.6,29515,6308,26.0,7.2,83371,9309,11.3,6.4,58248,13107,5.6,4.7,91558,16541,3.4,3.6,88486,19244,2502,154,20308,2042,88.9,5.4,21410,2265,8.8,5.2,11293,4073,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.5,0.8,N,N,1.8,1.4,10611,4378,2.9,2.1,23159,11980,87.6,5.5,21267,2270,25.0,(X),(X),(X),24.3,(X),(X),(X),20.1,(X),(X),(X)
1400000US42003525100,42003525100,"Census Tract 5251, Allegheny County, Pennsylvania",1005,56,102770,20810,76.9,5.5,91887,13743,32.9,7.0,46978,54523,33.6,4.9,20420,2601,2.1,1.5,8219,6184,0.0,2.5,-,**,24.4,5.3,25340,7003,572,66,104721,15276,14.5,5.3,66619,18003,22.0,8.8,72167,11155,46.9,9.0,136850,25931,9.3,6.0,69513,15314,7.3,4.8,117093,29663,0.0,4.3,-,**,2046,112,50987,10637,97.7,2.1,52073,10759,0.3,0.4,N,N,0.0,1.2,-,**,1.1,1.6,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.9,1.0,-,**,1.2,1.2,N,N,97.1,2.2,52341,10810,19.2,(X),(X),(X),18.2,(X),(X),(X),15.1,(X),(X),(X)
1400000US42003525200,42003525200,"Census Tract 5252, Allegheny County, Pennsylvania",1163,68,50182,5526,58.3,6.0,52987,7188,31.1,7.0,7790,5762,45.9,6.2,16791,2054,3.9,3.4,9853,2395,0.9,1.1,3090,1510,36.4,7.8,19991,5076,485,86,65412,9496,26.2,11.8,48192,12708,24.3,10.7,61733,25929,27.6,10.4,79196,22817,12.6,9.5,68175,17649,4.7,4.4,89835,19670,4.5,3.4,67414,33391,2026,147,29732,3292,98.7,1.1,29656,3310,1.3,1.1,35378,27892,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.7,1.1,12440,21937,97.9,1.7,29786,3353,24.4,(X),(X),(X),29.3,(X),(X),(X),21.7,(X),(X),(X)
1400000US42003525300,42003525300,"Census Tract 5253, Allegheny County, Pennsylvania",900,48,106831,16412,80.1,4.8,101837,16924,33.9,5.7,27603,20604,32.4,5.2,20247,2249,2.7,2.1,9371,1080,1.2,1.2,4327,3305,20.7,4.7,31838,6198,578,56,136097,25621,15.6,5.3,N,N,32.7,8.2,N,N,31.0,7.9,N,N,8.7,4.2,N,N,10.9,4.8,N,N,1.2,1.9,N,N,2286,123,43491,6477,96.9,2.7,43593,6676,0.1,0.2,N,N,0.0,1.1,-,**,2.8,2.7,43729,42237,0.0,1.1,-,**,0.0,1.1,-,**,0.2,0.4,N,N,3.1,3.0,19388,4646,93.8,3.8,44406,7030,26.9,(X),(X),(X),30.6,(X),(X),(X),24.9,(X),(X),(X)
1400000US42003526101,42003526101,"Census Tract 5261.01, Allegheny County, Pennsylvania",2827,157,88181,6567,76.4,3.9,93973,8221,30.0,5.9,9021,5439,33.1,3.7,19993,2309,4.8,3.2,10636,2905,1.2,1.4,2544,127,25.4,4.7,23079,5721,1891,134,107226,8063,13.0,4.5,N,N,24.1,7.4,N,N,44.5,7.4,N,N,6.3,3.4,N,N,10.2,3.8,N,N,2.0,2.0,N,N,7039,311,36018,2659,94.2,3.0,36392,2863,3.0,2.2,40924,8699,0.0,0.4,-,**,0.8,0.8,N,N,0.1,0.3,N,N,0.0,0.4,-,**,1.9,1.9,3733,3306,2.0,1.3,47027,14342,92.8,3.2,36342,2916,30.2,(X),(X),(X),29.7,(X),(X),(X),22.0,(X),(X),(X)
1400000US42003526102,42003526102,"Census Tract 5261.02, Allegheny County, Pennsylvania",848,58,67840,7208,76.1,7.0,69322,8144,28.3,7.4,7957,7009,38.1,6.4,18520,2388,0.6,0.8,14820,38,2.9,2.7,8256,2891,24.6,6.2,19625,8433,566,64,75666,8837,14.1,7.2,25581,13077,25.8,7.6,70743,13146,30.4,9.0,94164,18062,12.5,6.2,66187,11770,12.4,6.2,110477,11349,4.8,4.1,67519,53568,2194,175,26815,2743,99.5,1.2,26891,2772,0.5,1.2,N,N,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.6,0.9,-,**,98.9,1.5,27052,2838,24.8,(X),(X),(X),22.1,(X),(X),(X),22.0,(X),(X),(X)
1400000US42003526201,42003526201,"Census Tract 5262.01, Allegheny County, Pennsylvania",1472,53,79256,7962,74.3,4.8,86046,10218,31.0,5.7,4757,2043,38.7,5.5,16324,1537,2.7,2.0,10028,3702,0.6,1.0,278,20,28.7,5.8,17719,5210,1044,74,99572,9749,9.2,3.7,N,N,24.2,7.4,N,N,38.7,7.9,N,N,7.1,4.2,N,N,19.4,5.6,N,N,1.3,1.5,N,N,3684,146,32030,3145,95.1,3.0,32338,3304,3.7,2.5,31007,7744,0.0,0.7,-,**,0.0,0.7,-,**,0.0,0.7,-,**,0.2,0.4,N,N,1.0,1.2,N,N,1.7,1.6,25459,15203,93.8,3.7,32519,3427,23.2,(X),(X),(X),18.9,(X),(X),(X),18.1,(X),(X),(X)
1400000US42003526202,42003526202,"Census Tract 5262.02, Allegheny County, Pennsylvania",1973,103,68782,6288,75.8,5.7,72779,6529,25.1,5.9,4876,2321,34.4,6.1,19833,2030,3.4,3.0,14493,4931,1.2,1.3,1000,354,20.0,5.0,16848,4701,1309,96,78773,7462,20.5,6.5,N,N,19.7,6.8,N,N,39.6,8.8,N,N,5.4,4.3,N,N,13.3,6.2,N,N,1.5,2.1,N,N,4817,197,28488,2394,90.8,5.2,29684,2436,4.1,3.1,18665,11132,0.0,0.5,-,**,4.0,4.2,12887,3331,0.0,0.5,-,**,0.3,0.6,N,N,0.7,1.1,N,N,3.4,2.7,20048,17294,87.8,5.5,29979,2536,25.1,(X),(X),(X),24.8,(X),(X),(X),18.4,(X),(X),(X)
1400000US42003526301,42003526301,"Census Tract 5263.01, Allegheny County, Pennsylvania",1599,75,84440,6657,79.0,4.7,82914,6501,33.7,6.4,8936,4768,41.5,3.6,19243,2027,1.9,1.8,23890,4996,0.8,1.2,-,**,32.8,4.9,19185,2921,1268,73,96664,7630,10.4,4.1,41745,14542,26.1,6.0,77440,13621,33.2,7.0,108124,8932,8.4,3.2,122086,32748,15.6,4.9,130653,24845,6.2,3.6,88286,15986,4481,217,30783,2554,97.0,1.7,30960,2658,1.8,1.2,20807,7813,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,1.2,1.0,31557,12684,0.4,0.6,N,N,96.6,1.9,30999,2673,28.2,(X),(X),(X),32.6,(X),(X),(X),17.6,(X),(X),(X)
1400000US42003526302,42003526302,"Census Tract 5263.02, Allegheny County, Pennsylvania",2148,147,65837,6851,81.7,4.8,65615,8204,28.5,5.8,5698,2196,32.4,4.9,18902,2022,3.8,2.6,9502,4595,2.8,2.4,4502,2377,18.5,5.2,15534,5272,1352,138,76341,8919,10.2,4.5,N,N,29.1,7.8,N,N,40.8,7.8,N,N,4.1,3.2,N,N,14.9,5.5,N,N,0.8,1.4,N,N,5171,272,27582,3012,94.5,3.7,28168,3165,3.7,3.4,20938,12237,0.0,0.5,-,**,0.3,0.5,N,N,0.0,0.5,-,**,0.3,0.4,N,N,1.2,1.5,N,N,0.4,0.6,N,N,94.2,3.7,28211,3173,23.3,(X),(X),(X),26.1,(X),(X),(X),19.7,(X),(X),(X)
1400000US42003550900,42003550900,"Census Tract 5509, Allegheny County, Pennsylvania",684,76,37988,7834,68.4,8.3,38476,10154,4.7,2.5,7678,10577,23.8,4.9,15436,2149,29.2,8.5,9834,1453,6.0,4.2,2851,1921,8.6,3.8,40737,24844,415,59,44063,12266,26.0,10.6,N,N,48.9,14.2,N,N,6.3,5.7,N,N,11.3,7.2,N,N,3.4,4.4,N,N,4.1,3.7,N,N,1774,253,16352,3132,49.3,8.0,14971,4000,42.5,7.8,19013,5235,0.0,1.4,-,**,0.7,1.0,N,N,0.0,1.4,-,**,1.4,2.2,N,N,6.1,4.5,11931,5613,1.5,1.7,14008,3006,47.9,8.5,15001,4097,31.1,(X),(X),(X),26.3,(X),(X),(X),24.3,(X),(X),(X)
1400000US42003551200,42003551200,"Census Tract 5512, Allegheny County, Pennsylvania",1693,127,34085,3833,54.7,7.3,43782,5518,7.8,2.7,7800,7804,34.4,5.5,15148,1912,13.2,5.1,10232,3144,8.9,4.8,3023,782,14.4,4.7,8470,2324,740,94,45944,7142,27.7,10.3,N,N,32.4,9.1,N,N,24.5,10.8,N,N,5.3,4.1,N,N,7.3,5.1,N,N,2.8,4.0,N,N,3503,268,16972,1875,62.5,6.5,21835,2603,31.0,6.0,10583,3333,0.3,0.5,N,N,0.0,0.7,-,**,0.0,0.7,-,**,0.0,0.7,-,**,6.2,3.9,456,526,2.4,1.5,15012,8259,60.4,6.2,22027,2537,31.2,(X),(X),(X),30.4,(X),(X),(X),23.7,(X),(X),(X)
1400000US42003551300,42003551300,"Census Tract 5513, Allegheny County, Pennsylvania",1206,83,55407,4459,75.2,4.7,57596,5934,20.6,5.4,3198,2561,36.1,3.9,17968,1822,2.3,2.2,11114,5243,1.3,1.5,1013,1052,22.8,5.8,14513,3065,792,97,63442,7343,17.8,5.2,N,N,37.5,9.7,N,N,24.0,7.8,N,N,13.3,6.1,N,N,5.1,3.9,N,N,2.4,3.3,N,N,2732,204,25262,2201,95.9,2.8,25589,2317,1.8,2.7,N,N,0.1,0.3,N,N,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.1,N,N,2.1,1.6,28497,22916,3.3,4.1,22717,5823,92.6,4.0,25685,2403,31.3,(X),(X),(X),36.0,(X),(X),(X),25.3,(X),(X),(X)
1400000US42003551900,42003551900,"Census Tract 5519, Allegheny County, Pennsylvania",914,82,20226,3411,56.1,8.0,19708,6002,5.6,3.4,14096,17135,29.5,7.0,11250,1210,25.1,8.6,8610,1462,13.5,6.1,1472,616,9.5,4.5,8307,2728,344,84,25868,8581,21.2,8.4,N,N,74.4,10.5,N,N,4.4,5.3,N,N,0.0,7.0,N,N,0.0,7.0,N,N,0.0,7.0,N,N,1708,195,11711,2249,47.0,7.5,14848,4226,33.7,7.3,10635,3262,0.0,1.5,-,**,10.5,8.3,N,N,0.0,1.5,-,**,1.2,2.0,N,N,7.7,4.1,1805,1884,1.3,2.0,N,N,46.8,7.5,14880,4267,26.0,(X),(X),(X),13.4,(X),(X),(X),26.0,(X),(X),(X)
1400000US42003552000,42003552000,"Census Tract 5520, Allegheny County, Pennsylvania",1017,112,39743,4887,81.5,6.3,35761,5678,8.6,4.8,2162,1495,32.7,8.8,16090,2736,6.5,4.4,11595,3552,3.8,3.0,4987,2950,23.5,8.3,10359,2974,645,113,44267,7295,14.9,8.4,N,N,40.3,13.0,N,N,24.3,9.2,N,N,11.3,8.0,N,N,3.9,3.8,N,N,5.3,5.3,N,N,2648,334,15854,1970,54.4,8.0,18117,2932,31.7,6.4,12872,3229,0.0,0.9,-,**,1.3,1.2,N,N,0.0,0.9,-,**,0.6,0.9,N,N,12.0,5.1,12818,6586,10.8,6.1,5223,3482,49.8,7.5,19099,3552,37.9,(X),(X),(X),38.9,(X),(X),(X),33.5,(X),(X),(X)
1400000US42003552100,42003552100,"Census Tract 5521, Allegheny County, Pennsylvania",487,75,20448,4352,41.9,14.4,19025,7924,8.8,7.2,11414,8821,25.7,9.1,11746,1947,34.9,15.2,13619,4190,12.1,9.5,2676,1452,14.6,8.9,10014,5108,149,62,15360,3579,0.0,15.4,-,**,73.2,22.5,14730,4203,0.0,15.4,-,**,26.8,22.5,17075,9622,0.0,15.4,-,**,0.0,15.4,-,**,1366,275,13261,2060,38.4,7.8,13552,2534,60.2,8.3,13119,3418,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,1.4,1.7,N,N,0.0,1.8,-,**,38.4,7.8,13552,2534,30.4,(X),(X),(X),22.1,(X),(X),(X),36.5,(X),(X),(X)
1400000US42003552200,42003552200,"Census Tract 5522, Allegheny County, Pennsylvania",567,69,34127,5006,69.8,9.6,32689,6033,18.3,7.9,3146,2102,40.6,11.3,15429,2022,6.2,5.1,8703,3167,4.8,3.7,1441,1590,12.3,6.1,14811,7612,201,58,44854,10118,5.5,4.3,N,N,54.2,16.6,N,N,13.4,10.3,N,N,22.4,13.6,N,N,4.5,6.2,N,N,0.0,11.7,N,N,1027,132,19064,2667,87.7,9.5,19777,3092,10.5,9.2,16287,3602,0.0,2.4,-,**,1.2,1.9,N,N,0.0,2.4,-,**,0.0,2.4,-,**,0.6,0.9,N,N,1.5,2.4,N,N,86.3,9.9,20028,3111,22.4,(X),(X),(X),19.9,(X),(X),(X),15.0,(X),(X),(X)
1400000US42003552300,42003552300,"Census Tract 5523, Allegheny County, Pennsylvania",889,117,33445,4982,66.7,8.3,33846,6285,11.1,5.2,3481,2251,32.4,6.1,13724,1746,22.6,8.5,10046,2045,4.3,3.0,4703,3539,14.3,4.8,10464,4538,474,96,41970,9693,27.8,11.8,N,N,44.3,12.9,N,N,10.1,7.7,N,N,15.0,7.9,N,N,1.9,1.9,N,N,0.8,1.3,N,N,2072,283,14805,2338,37.1,8.5,17907,3583,55.3,8.8,14352,3141,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,7.6,6.0,3010,3010,7.5,6.2,7153,5872,34.7,8.3,17948,3778,32.8,(X),(X),(X),39.0,(X),(X),(X),26.9,(X),(X),(X)
1400000US42003552400,42003552400,"Census Tract 5524, Allegheny County, Pennsylvania",1303,153,47665,7810,67.6,6.8,53007,9277,12.7,4.5,4751,4489,34.7,7.1,15519,1572,11.9,6.4,9854,2207,5.2,4.1,1272,1455,25.7,6.2,14848,4892,757,158,63956,10642,15.2,6.6,32532,13574,42.0,10.6,45036,9077,21.9,8.5,88701,12964,9.1,7.4,73912,8663,7.8,7.6,144008,43810,4.0,4.8,67700,10902,2833,457,22621,2992,84.4,5.5,23988,3463,14.0,4.7,11348,8294,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,0.2,0.4,-,**,1.4,1.5,N,N,0.4,0.6,N,N,84.0,5.6,23825,3451,30.5,(X),(X),(X),40.0,(X),(X),(X),30.3,(X),(X),(X)
1400000US42003560400,42003560400,"Census Tract 5604, Allegheny County, Pennsylvania",892,72,35307,4246,78.6,6.9,37191,5072,6.6,4.7,668,744,20.9,6.5,16411,2623,6.2,3.7,8724,1592,9.1,3.9,3202,2460,9.2,5.2,10765,4341,297,76,37519,7749,13.8,9.8,13415,6605,49.2,19.2,32487,7691,6.4,5.9,56732,22009,30.6,18.8,52442,17110,0.0,8.1,-,**,0.0,8.1,-,**,1747,179,19544,2798,29.6,6.3,20160,3772,62.9,7.1,20244,4612,0.2,0.3,N,N,0.3,0.4,N,N,0.0,1.4,-,**,1.4,1.5,20336,14532,5.6,4.4,9807,8070,1.7,1.7,20155,13286,29.2,6.2,20255,3853,36.0,(X),(X),(X),38.7,(X),(X),(X),37.5,(X),(X),(X)
1400000US42003560500,42003560500,"Census Tract 5605, Allegheny County, Pennsylvania",1346,71,63794,6401,88.3,4.8,62605,6177,28.7,6.3,5372,3215,15.2,5.2,16052,2846,2.1,2.6,7996,6,2.3,2.0,3448,785,12.0,5.4,30691,7144,391,85,94178,13373,5.9,3.9,N,N,22.8,10.4,N,N,47.8,11.6,N,N,13.8,13.6,N,N,7.2,6.7,N,N,2.6,3.9,N,N,2283,181,38173,3472,82.3,7.0,39171,3956,12.9,6.6,35267,14636,0.9,1.6,36200,12560,0.7,1.0,N,N,0.4,0.6,N,N,0.5,0.9,N,N,2.4,2.1,25572,24754,0.9,1.1,N,N,82.3,7.0,39171,3956,20.2,(X),(X),(X),25.3,(X),(X),(X),15.5,(X),(X),(X)
1400000US42003560600,42003560600,"Census Tract 5606, Allegheny County, Pennsylvania",445,63,32864,7530,48.1,12.0,42071,13657,6.7,4.8,3577,3449,41.1,11.2,14232,2821,28.5,11.1,7363,1377,5.2,3.6,2261,1837,9.9,6.1,18416,11730,121,53,49181,18159,18.2,19.3,N,N,62.0,22.7,N,N,14.0,11.0,N,N,2.5,3.8,N,N,0.0,18.6,N,N,3.3,6.0,N,N,891,205,17948,4728,22.3,8.8,28728,9763,59.4,10.3,15199,3245,0.6,0.9,N,N,1.2,2.1,N,N,0.0,2.8,-,**,0.0,2.8,-,**,16.5,9.4,6528,8707,0.7,1.0,N,N,21.7,8.8,28980,10084,36.6,(X),(X),(X),54.5,(X),(X),(X),24.8,(X),(X),(X)
1400000US42003561000,42003561000,"Census Tract 5610, Allegheny County, Pennsylvania",608,72,41723,5985,84.7,7.0,40884,5396,8.1,4.2,167,143,21.4,8.1,17050,3297,10.0,6.8,12879,4031,7.6,5.9,3313,1884,7.7,4.8,4151,1783,330,60,41777,8823,17.3,10.6,N,N,52.7,13.3,N,N,9.1,5.1,N,N,7.0,6.8,N,N,1.5,3.2,N,N,12.4,9.3,N,N,1459,187,18409,2945,17.5,5.4,38195,10130,76.4,6.2,13537,2355,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,6.0,4.5,22582,24328,1.9,2.6,29104,5748,17.5,5.4,38195,10130,41.0,(X),(X),(X),40.0,(X),(X),(X),45.1,(X),(X),(X)
1400000US42003561100,42003561100,"Census Tract 5611, Allegheny County, Pennsylvania",394,61,31343,7160,61.2,12.4,29852,9129,8.9,5.9,7997,5168,33.2,10.3,13955,2573,21.3,9.5,5518,1869,0.0,6.1,-,**,22.8,8.3,23246,8065,193,56,44222,13849,29.0,16.1,N,N,58.0,16.9,N,N,9.8,7.7,N,N,3.1,5.6,N,N,0.0,12.1,N,N,0.0,12.1,N,N,784,148,16121,3316,2.7,2.0,13862,8696,89.4,5.9,16642,3778,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,7.9,5.2,10994,9852,0.5,0.9,N,N,2.7,2.0,13862,8696,43.7,(X),(X),(X),38.3,(X),(X),(X),44.7,(X),(X),(X)
1400000US42003561200,42003561200,"Census Tract 5612, Allegheny County, Pennsylvania",455,65,41894,9843,71.6,9.5,39541,12236,5.3,3.8,44529,48934,40.0,11.5,17480,2554,19.6,8.7,7793,1018,9.2,6.6,1176,406,9.5,5.6,14947,4407,306,52,43958,12422,19.3,9.7,N,N,49.7,12.5,N,N,5.2,6.3,N,N,19.0,12.0,N,N,6.9,8.0,N,N,0.0,7.8,N,N,1246,163,16289,4293,6.7,4.6,19801,8570,84.5,8.8,16725,4946,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,1.1,1.6,N,N,7.7,6.0,10527,6832,4.0,4.3,8664,3333,5.2,3.5,22691,9592,43.5,(X),(X),(X),54.9,(X),(X),(X),41.4,(X),(X),(X)
1400000US42003561400,42003561400,"Census Tract 5614, Allegheny County, Pennsylvania",2236,169,47768,5547,67.0,7.4,50093,7973,12.2,5.6,6582,4575,38.1,6.5,15860,3082,12.9,6.5,9568,1723,3.7,4.1,917,544,19.0,5.6,23218,4696,951,154,57528,12233,27.2,13.0,N,N,33.2,16.1,N,N,24.0,9.9,N,N,10.1,7.7,N,N,5.5,5.6,N,N,0.0,2.6,N,N,4133,400,26488,3608,24.5,6.1,43000,5838,70.9,7.0,20422,3461,0.0,0.6,-,**,0.3,0.5,N,N,0.0,0.6,-,**,0.0,0.6,-,**,4.3,3.2,30760,17958,1.8,1.5,28079,21285,23.4,5.9,42944,6057,32.7,(X),(X),(X),38.6,(X),(X),(X),31.7,(X),(X),(X)
