GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US42003489001,42003489001,"Census Tract 4890.01, Allegheny County, Pennsylvania",1734,164,14,22,85,58,902,141,408,126,173,88,132,69,20,24,1361,190,14,22,72,51,696,110,299,104,136,80,124,68,20,24,148,119,0,10,0,10,38,38,99,112,11,18,0,10,0,10,108,88,0,10,13,21,77,80,0,10,10,17,8,13,0,10,36,56,0,10,0,10,36,56,0,10,0,10,0,10,0,10,10,17,0,10,0,10,0,10,10,17,0,10,0,10,0,10,71,61,0,10,0,10,55,57,0,10,16,25,0,10,0,10
1400000US42003489002,42003489002,"Census Tract 4890.02, Allegheny County, Pennsylvania",1995,139,75,41,145,58,795,95,549,95,146,49,198,69,87,36,1624,155,67,39,118,57,605,82,486,95,109,43,169,63,70,36,191,80,8,12,0,10,95,63,55,37,13,14,11,16,9,14,64,50,0,10,8,12,48,48,0,10,0,10,0,10,8,13,48,30,0,10,9,14,11,18,0,10,10,17,18,20,0,10,9,14,0,10,0,10,0,10,0,10,9,14,0,10,0,10,59,42,0,10,10,15,36,36,8,12,5,9,0,10,0,10
1400000US42003490002,42003490002,"Census Tract 4900.02, Allegheny County, Pennsylvania",2423,252,133,82,166,108,989,183,579,160,313,154,107,66,136,60,2011,266,115,79,115,81,820,169,510,167,284,149,50,41,117,57,174,90,0,15,19,34,88,73,20,34,0,15,39,40,8,13,122,76,18,29,18,29,41,44,31,37,14,23,0,15,0,15,14,23,0,15,14,23,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,102,72,0,15,0,15,40,48,18,29,15,24,18,32,11,18
1400000US42003490003,42003490003,"Census Tract 4900.03, Allegheny County, Pennsylvania",1954,175,56,33,176,59,660,163,473,108,344,117,185,67,60,37,1498,161,47,30,144,59,479,156,386,101,236,95,154,60,52,36,187,108,9,14,16,19,50,46,54,51,19,15,31,46,8,12,200,84,0,10,12,18,109,69,14,21,65,44,0,10,0,10,8,12,0,10,0,10,8,12,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,61,50,0,10,4,7,14,19,19,22,24,37,0,10,0,10
1400000US42003490004,42003490004,"Census Tract 4900.04, Allegheny County, Pennsylvania",2502,176,140,58,134,49,881,131,682,119,353,94,202,64,110,61,1939,200,77,46,87,45,777,134,494,99,297,94,152,54,55,38,302,110,47,34,47,39,46,46,93,46,37,36,24,27,8,13,127,61,0,10,0,10,58,38,69,46,0,10,0,10,0,10,16,15,0,10,0,10,0,10,10,16,0,10,6,10,0,10,51,47,16,21,0,10,0,10,0,10,0,10,10,15,25,39,67,50,0,10,0,10,0,10,16,18,19,22,10,15,22,34
1400000US42003491101,42003491101,"Census Tract 4911.01, Allegheny County, Pennsylvania",3069,271,159,96,159,106,1168,247,659,153,427,143,302,122,195,78,2571,283,34,39,159,106,1107,246,499,153,370,138,273,121,129,70,276,138,125,95,0,15,48,58,49,56,0,15,19,29,35,40,109,57,0,15,0,15,13,21,55,47,41,38,0,15,0,15,10,15,0,15,0,15,0,15,0,15,0,15,10,15,0,15,16,25,0,15,0,15,0,15,0,15,16,25,0,15,0,15,87,73,0,15,0,15,0,15,56,62,0,15,0,15,31,36
1400000US42003491200,42003491200,"Census Tract 4912, Allegheny County, Pennsylvania",1080,113,23,17,97,41,393,78,275,77,165,56,95,41,32,26,871,125,12,14,92,40,316,73,229,69,123,55,67,34,32,26,114,52,11,12,0,10,47,29,30,28,11,13,15,14,0,10,45,49,0,10,0,10,24,27,16,22,0,10,5,8,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,13,17,0,10,5,9,0,10,0,10,0,10,8,14,0,10,37,42,0,10,0,10,6,10,0,10,31,41,0,10,0,10
1400000US42003492700,42003492700,"Census Tract 4927, Allegheny County, Pennsylvania",1023,163,23,20,192,81,362,72,231,92,111,51,55,36,49,27,750,142,19,20,88,54,278,63,202,88,79,41,35,28,49,27,160,69,4,8,41,36,59,36,12,16,24,20,20,22,0,10,33,38,0,10,33,38,0,10,0,10,0,10,0,10,0,10,25,28,0,10,0,10,9,14,16,23,0,10,0,10,0,10,13,22,0,10,13,22,0,10,0,10,0,10,0,10,0,10,42,41,0,10,17,27,16,26,1,4,8,12,0,10,0,10
1400000US42003492800,42003492800,"Census Tract 4928, Allegheny County, Pennsylvania",1026,163,98,58,112,102,262,86,237,76,103,62,144,89,70,44,618,135,57,59,76,91,129,59,190,63,54,44,59,48,53,40,135,66,27,32,0,10,27,31,32,37,14,23,18,20,17,20,142,84,14,24,36,57,57,62,0,10,17,25,18,26,0,10,102,76,0,10,0,10,38,45,15,24,0,10,49,69,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,29,34,0,10,0,10,11,17,0,10,18,29,0,10,0,10
1400000US42003492900,42003492900,"Census Tract 4929, Allegheny County, Pennsylvania",978,147,11,17,92,60,472,99,176,75,108,56,71,36,48,33,776,151,0,10,72,57,361,88,126,64,108,56,61,38,48,33,56,44,11,17,0,10,38,36,7,11,0,10,0,10,0,10,146,67,0,10,20,31,73,56,43,43,0,10,10,15,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003494000,42003494000,"Census Tract 4940, Allegheny County, Pennsylvania",662,83,21,19,36,22,259,47,151,44,72,26,78,41,45,26,500,78,17,18,15,9,187,41,109,34,68,26,67,42,37,24,82,43,4,6,11,18,37,21,20,19,0,10,7,8,3,4,31,21,0,10,5,7,17,19,5,7,4,6,0,10,0,10,32,21,0,10,5,5,12,10,15,18,0,10,0,10,0,10,4,6,0,10,0,10,4,6,0,10,0,10,0,10,0,10,13,10,0,10,0,10,2,5,2,6,0,10,4,5,5,5
1400000US42003495000,42003495000,"Census Tract 4950, Allegheny County, Pennsylvania",1555,194,45,60,100,63,549,174,376,133,209,109,103,60,173,70,1337,196,45,60,100,63,516,165,291,110,197,108,69,50,119,64,112,64,0,10,0,10,33,33,38,45,6,11,22,22,13,20,15,23,0,10,0,10,0,10,15,23,0,10,0,10,0,10,31,33,0,10,0,10,0,10,12,16,0,10,0,10,19,29,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,60,38,0,10,0,10,0,10,20,25,6,11,12,18,22,25
1400000US42003496101,42003496101,"Census Tract 4961.01, Allegheny County, Pennsylvania",1389,133,44,30,40,36,602,106,293,83,209,83,152,59,49,31,1156,132,22,25,40,36,509,103,263,87,171,72,108,51,43,29,111,53,10,15,0,10,67,48,9,14,18,28,7,11,0,10,26,30,0,10,0,10,14,22,12,19,0,10,0,10,0,10,32,22,12,18,0,10,12,18,0,10,8,12,0,10,0,10,29,43,0,10,0,10,0,10,0,10,0,10,29,43,0,10,35,30,0,10,0,10,0,10,9,15,12,19,8,13,6,9
1400000US42003496102,42003496102,"Census Tract 4961.02, Allegheny County, Pennsylvania",2031,183,81,47,150,66,805,110,533,117,193,94,138,61,131,79,1742,176,42,33,136,64,723,112,477,113,131,71,123,56,110,75,175,78,26,28,0,10,57,38,29,28,42,49,0,10,21,26,33,27,0,10,0,10,15,17,0,10,10,16,8,14,0,10,12,17,0,10,0,10,0,10,12,17,0,10,0,10,0,10,27,41,13,20,14,21,0,10,0,10,0,10,0,10,0,10,42,38,0,10,0,10,10,16,15,19,10,16,7,13,0,10
1400000US42003496200,42003496200,"Census Tract 4962, Allegheny County, Pennsylvania",2373,252,51,45,194,96,783,174,632,168,305,108,185,97,223,109,2004,248,19,29,138,85,748,170,468,146,246,105,170,96,215,108,250,161,21,34,56,55,35,58,77,90,45,42,8,14,8,14,28,35,0,15,0,15,0,15,14,25,14,23,0,15,0,15,11,19,11,19,0,15,0,15,0,15,0,15,0,15,0,15,36,52,0,15,0,15,0,15,36,52,0,15,0,15,0,15,44,58,0,15,0,15,0,15,37,56,0,15,7,13,0,15
1400000US42003497000,42003497000,"Census Tract 4970, Allegheny County, Pennsylvania",434,56,19,16,37,16,131,35,144,33,45,21,37,18,21,10,345,51,19,16,20,14,93,29,132,32,37,20,27,16,17,9,60,37,0,10,17,17,28,21,8,8,3,4,4,5,0,10,16,13,0,10,0,10,10,11,1,4,2,4,3,4,0,10,4,5,0,10,0,10,0,10,3,4,0,10,0,10,1,4,3,4,0,10,0,10,0,10,0,10,3,4,0,10,0,10,6,6,0,10,0,10,0,10,0,10,0,10,3,4,3,5
1400000US42003498000,42003498000,"Census Tract 4980, Allegheny County, Pennsylvania",1277,80,52,31,140,52,476,59,315,66,174,56,50,28,70,29,999,78,27,26,74,36,377,62,278,60,157,51,44,26,42,18,132,63,4,7,22,24,77,37,12,14,0,10,0,10,17,19,69,50,21,25,22,26,0,10,14,23,9,11,3,6,0,10,12,16,0,10,0,10,0,10,4,11,8,12,0,10,0,10,55,39,0,10,22,32,22,20,6,9,0,10,0,10,5,7,10,11,0,10,0,10,0,10,1,2,0,10,3,5,6,9
1400000US42003499300,42003499300,"Census Tract 4993, Allegheny County, Pennsylvania",722,116,44,31,51,29,243,50,192,62,124,51,30,22,38,20,586,101,11,14,37,22,194,47,176,58,117,50,23,20,28,16,79,47,27,24,6,10,25,22,11,13,0,10,0,10,10,13,21,24,0,10,0,10,16,24,5,7,0,10,0,10,0,10,22,27,6,10,8,13,8,12,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,14,15,0,10,0,10,0,10,0,10,7,10,7,11,0,10
1400000US42003499400,42003499400,"Census Tract 4994, Allegheny County, Pennsylvania",1130,142,55,40,53,36,477,103,311,89,73,48,104,41,57,36,889,127,41,36,34,29,406,91,225,77,64,46,95,41,24,25,81,56,6,12,0,10,21,24,27,23,9,14,9,14,9,14,35,38,8,12,0,10,14,23,13,18,0,10,0,10,0,10,78,46,0,10,8,13,36,33,10,15,0,10,0,10,24,27,11,17,0,10,11,17,0,10,0,10,0,10,0,10,0,10,36,36,0,10,0,10,0,10,36,36,0,10,0,10,0,10
1400000US42003500300,42003500300,"Census Tract 5003, Allegheny County, Pennsylvania",1745,161,10,15,67,48,776,146,454,122,207,65,161,63,70,41,1513,174,10,15,60,42,682,131,410,116,160,72,131,60,60,36,128,67,0,10,7,12,34,30,21,23,47,47,19,21,0,10,70,56,0,10,0,10,59,60,0,10,0,10,11,18,0,10,24,36,0,10,0,10,1,4,13,20,0,10,0,10,10,16,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,10,17,0,10,0,10,0,10,10,17,0,10,0,10,0,10
1400000US42003501000,42003501000,"Census Tract 5010, Allegheny County, Pennsylvania",680,89,4,5,88,39,237,49,198,33,65,25,54,27,34,17,561,74,4,5,75,37,190,39,176,26,46,19,43,26,27,15,78,41,0,10,13,14,28,20,12,16,12,15,8,10,5,6,9,9,0,10,0,10,0,10,6,8,0,10,3,6,0,10,11,10,0,10,0,10,0,10,4,6,7,8,0,10,0,10,14,19,0,10,0,10,12,19,0,10,0,10,0,10,2,3,7,11,0,10,0,10,7,11,0,10,0,10,0,10,0,10
1400000US42003503002,42003503002,"Census Tract 5030.02, Allegheny County, Pennsylvania",3215,223,73,62,516,219,913,181,613,183,436,158,431,164,233,91,2669,258,5,10,444,227,823,175,560,180,291,102,328,160,218,84,349,154,52,57,16,25,45,53,37,35,133,114,51,48,15,25,28,31,0,15,0,15,0,15,0,15,12,18,16,24,0,15,78,53,11,11,45,48,22,30,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,91,62,5,10,11,11,23,37,16,26,0,15,36,44,0,15
1400000US42003504100,42003504100,"Census Tract 5041, Allegheny County, Pennsylvania",2611,375,59,68,208,143,1083,220,633,169,387,162,188,106,53,43,2071,343,59,68,156,128,912,246,480,133,295,135,126,89,43,33,282,138,0,15,35,57,51,38,97,75,48,57,51,46,0,15,67,60,0,15,0,15,54,55,13,20,0,15,0,15,0,15,42,48,0,15,0,15,21,39,0,15,0,15,11,18,10,16,74,69,0,15,17,28,23,35,34,53,0,15,0,15,0,15,75,74,0,15,0,15,22,36,9,16,44,54,0,15,0,15
1400000US42003507000,42003507000,"Census Tract 5070, Allegheny County, Pennsylvania",1013,92,14,14,69,38,469,79,197,55,153,67,63,31,48,25,851,89,11,14,54,29,406,78,168,52,105,60,59,31,48,25,32,20,3,5,0,10,5,7,12,14,8,10,4,6,0,10,25,17,0,10,0,10,12,13,0,10,13,10,0,10,0,10,19,24,0,10,0,10,14,24,5,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,86,53,0,10,15,24,32,23,12,12,27,26,0,10,0,10
1400000US42003508000,42003508000,"Census Tract 5080, Allegheny County, Pennsylvania",543,126,37,36,130,96,152,58,125,48,41,36,35,21,23,16,370,120,20,33,114,93,114,49,62,30,31,33,22,14,7,10,89,37,7,10,0,10,34,26,29,25,0,10,9,10,10,10,46,35,0,10,11,17,4,7,17,22,10,12,4,6,0,10,22,19,10,11,0,10,0,10,12,14,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,16,14,0,10,5,8,0,10,5,8,0,10,0,10,6,8
1400000US42003509400,42003509400,"Census Tract 5094, Allegheny County, Pennsylvania",2212,250,96,92,129,95,1005,191,444,140,217,100,226,114,95,60,1475,283,44,42,51,49,609,267,378,133,153,80,174,107,66,52,413,138,52,79,18,27,198,123,52,49,64,61,0,15,29,31,116,79,0,15,0,15,70,69,14,23,0,15,32,34,0,15,135,110,0,15,60,69,55,88,0,15,0,15,20,31,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,73,90,0,15,0,15,73,90,0,15,0,15,0,15,0,15
1400000US42003510000,42003510000,"Census Tract 5100, Allegheny County, Pennsylvania",745,139,14,14,66,46,353,82,163,63,37,31,65,40,47,23,465,83,2,5,9,10,272,74,118,54,15,15,37,26,12,13,95,42,5,7,23,31,37,29,16,14,5,7,0,10,9,10,111,55,7,11,10,12,21,19,29,28,17,26,13,21,14,14,63,47,0,10,24,30,18,28,0,10,0,10,15,24,6,9,6,8,0,10,0,10,5,8,0,10,0,10,0,10,1,2,5,8,0,10,0,10,0,10,0,10,0,10,0,10,5,8
1400000US42003512000,42003512000,"Census Tract 5120, Allegheny County, Pennsylvania",1191,176,11,18,111,80,431,150,329,99,145,49,41,30,123,63,717,122,0,10,29,31,268,99,238,54,99,47,41,30,42,39,258,123,11,18,58,62,50,50,46,56,46,49,0,10,47,51,113,68,0,10,24,38,27,31,45,47,0,10,0,10,17,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,12,19,0,10,0,10,12,19,0,10,0,10,0,10,0,10,91,67,0,10,0,10,74,63,0,10,0,10,0,10,17,19
1400000US42003512800,42003512800,"Census Tract 5128, Allegheny County, Pennsylvania",431,106,0,10,56,39,188,68,61,28,90,41,20,17,16,13,238,83,0,10,15,16,93,53,38,27,66,38,10,11,16,13,33,29,0,10,0,10,16,24,0,10,7,10,10,13,0,10,121,66,0,10,30,33,51,39,23,15,17,21,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,11,12,0,10,11,12,0,10,0,10,0,10,0,10,0,10,28,34,0,10,0,10,28,34,0,10,0,10,0,10,0,10
1400000US42003512900,42003512900,"Census Tract 5129, Allegheny County, Pennsylvania",393,112,4,8,21,21,203,75,55,31,56,37,24,21,30,37,246,82,4,8,21,21,95,59,27,19,45,32,24,21,30,37,6,10,0,10,0,10,6,10,0,10,0,10,0,10,0,10,140,72,0,10,0,10,101,59,28,24,11,17,0,10,0,10,1,2,0,10,0,10,1,2,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003513800,42003513800,"Census Tract 5138, Allegheny County, Pennsylvania",582,139,36,33,64,44,181,66,105,53,113,43,66,37,17,14,196,76,0,10,11,12,70,43,33,35,57,35,20,25,5,8,76,49,0,10,16,27,12,12,11,17,15,23,18,23,4,7,225,98,36,33,31,33,82,52,33,32,28,30,15,16,0,10,64,36,0,10,6,10,6,9,21,18,13,12,13,21,5,8,12,13,0,10,0,10,5,7,7,10,0,10,0,10,0,10,9,10,0,10,0,10,6,9,0,10,0,10,0,10,3,5
1400000US42003514000,42003514000,"Census Tract 5140, Allegheny County, Pennsylvania",710,120,42,42,77,42,296,82,164,52,41,25,52,35,38,23,407,92,22,24,19,19,181,66,98,39,26,18,31,28,30,18,83,52,0,10,18,19,6,10,53,45,6,8,0,10,0,10,161,72,7,10,34,30,93,52,6,8,5,7,16,18,0,10,40,26,13,20,6,9,16,14,0,10,0,10,5,7,0,10,4,7,0,10,0,10,0,10,0,10,4,7,0,10,0,10,15,14,0,10,0,10,0,10,7,10,0,10,0,10,8,9
1400000US42003515100,42003515100,"Census Tract 5151, Allegheny County, Pennsylvania",998,151,20,36,40,34,413,129,197,102,142,58,119,72,67,39,551,137,0,10,7,11,251,121,83,50,109,60,70,46,31,25,96,75,20,36,0,10,21,24,36,39,19,31,0,10,0,10,275,92,0,10,33,32,132,67,47,56,14,21,42,38,7,11,52,38,0,10,0,10,9,15,19,22,0,10,7,12,17,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,24,27,0,10,0,10,0,10,12,19,0,10,0,10,12,19
1400000US42003515200,42003515200,"Census Tract 5152, Allegheny County, Pennsylvania",1234,172,19,25,69,54,597,125,239,85,158,75,69,40,83,42,871,137,6,12,33,42,401,83,180,85,140,69,63,36,48,40,47,37,0,10,14,21,5,9,7,13,9,16,0,10,12,18,161,81,13,21,13,21,90,66,34,25,0,10,0,10,11,16,39,30,0,10,9,15,12,19,9,14,9,14,0,10,0,10,11,24,0,10,0,10,11,24,0,10,0,10,0,10,0,10,105,71,0,10,0,10,78,70,9,14,0,10,6,10,12,18
1400000US42003515300,42003515300,"Census Tract 5153, Allegheny County, Pennsylvania",844,125,25,29,74,46,339,83,134,62,138,71,61,42,73,52,520,124,16,28,51,41,211,84,62,38,94,64,21,19,65,51,38,30,0,10,0,10,19,20,0,10,12,20,7,10,0,10,154,69,9,14,10,15,41,34,37,35,26,27,31,38,0,10,42,39,0,10,13,19,23,25,0,10,6,10,0,10,0,10,49,53,0,10,0,10,20,32,29,42,0,10,0,10,0,10,41,30,0,10,0,10,25,27,6,9,0,10,2,5,8,12
1400000US42003515401,42003515401,"Census Tract 5154.01, Allegheny County, Pennsylvania",1423,154,8,12,40,31,737,124,215,67,153,60,138,41,132,60,813,142,0,10,30,33,390,126,146,55,102,43,117,45,28,26,131,79,0,10,6,10,71,55,14,16,5,7,3,7,32,43,355,110,0,10,4,8,254,84,37,26,46,41,14,15,0,10,48,34,8,12,0,10,0,10,14,20,0,10,0,10,26,27,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,76,50,0,10,0,10,22,25,4,7,0,10,4,8,46,43
1400000US42003516100,42003516100,"Census Tract 5161, Allegheny County, Pennsylvania",824,94,0,10,41,27,416,82,111,44,141,47,75,35,40,21,489,83,0,10,35,25,253,70,69,30,74,32,38,26,20,15,52,35,0,10,0,10,20,24,12,15,13,14,3,5,4,6,182,53,0,10,6,9,101,50,20,17,42,30,13,14,0,10,12,14,0,10,0,10,0,10,0,10,0,10,7,11,5,8,5,9,0,10,0,10,5,9,0,10,0,10,0,10,0,10,84,44,0,10,0,10,37,31,10,11,12,18,14,13,11,11
1400000US42003516200,42003516200,"Census Tract 5162, Allegheny County, Pennsylvania",988,104,8,12,67,47,470,98,219,56,79,32,67,29,78,35,693,99,0,10,47,48,337,98,143,53,66,28,49,25,51,30,49,28,8,12,0,10,13,12,10,14,3,4,9,14,6,9,160,56,0,10,14,18,84,41,42,27,7,10,4,5,9,12,6,9,0,10,6,9,0,10,0,10,0,10,0,10,0,10,7,10,0,10,0,10,7,10,0,10,0,10,0,10,0,10,73,39,0,10,0,10,29,26,24,16,3,5,5,6,12,14
1400000US42003517000,42003517000,"Census Tract 5170, Allegheny County, Pennsylvania",722,90,17,16,57,31,263,50,248,49,55,30,40,22,42,23,525,85,0,10,21,16,222,45,172,57,42,28,30,19,38,22,37,26,4,7,0,10,11,13,11,9,7,9,4,7,0,10,97,36,6,10,13,13,20,20,46,26,6,9,6,10,0,10,32,26,7,10,20,23,5,7,0,10,0,10,0,10,0,10,5,8,0,10,0,10,5,8,0,10,0,10,0,10,0,10,26,29,0,10,3,9,0,10,19,28,0,10,0,10,4,6
1400000US42003518001,42003518001,"Census Tract 5180.01, Allegheny County, Pennsylvania",1862,150,31,28,43,44,697,114,421,120,299,90,192,68,179,61,1387,131,10,15,0,10,595,115,319,105,232,83,129,54,102,42,126,60,21,24,0,10,19,21,41,30,17,18,16,17,12,13,172,66,0,10,0,10,38,37,27,25,31,36,18,19,58,52,10,15,0,10,0,10,0,10,10,15,0,10,0,10,0,10,27,26,0,10,9,14,0,10,7,13,0,10,11,16,0,10,140,66,0,10,34,44,45,39,17,19,19,22,18,20,7,11
1400000US42003519000,42003519000,"Census Tract 5190, Allegheny County, Pennsylvania",1494,152,0,10,50,42,493,98,284,82,195,64,291,82,181,66,1129,141,0,10,49,42,375,95,232,75,150,55,197,73,126,60,207,101,0,10,0,10,82,66,20,19,21,24,59,41,25,22,52,35,0,10,1,3,8,12,32,26,0,10,0,10,11,17,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,106,58,0,10,0,10,28,41,0,10,24,36,35,28,19,20
1400000US42003520001,42003520001,"Census Tract 5200.01, Allegheny County, Pennsylvania",1523,132,36,25,107,62,560,132,381,98,154,66,160,59,125,46,1177,151,36,25,77,39,485,121,322,96,69,50,106,45,82,35,134,62,0,10,0,10,18,22,40,39,18,23,36,27,22,26,80,52,0,10,0,10,10,15,0,10,43,34,18,22,9,14,49,47,0,10,30,47,19,23,0,10,0,10,0,10,0,10,29,24,0,10,0,10,11,13,10,15,8,13,0,10,0,10,54,45,0,10,0,10,17,18,9,13,16,21,0,10,12,19
1400000US42003520002,42003520002,"Census Tract 5200.02, Allegheny County, Pennsylvania",1594,148,29,22,181,88,615,117,283,76,257,79,123,51,106,40,1241,162,12,19,181,88,474,118,214,74,184,65,107,49,69,34,135,76,17,25,0,10,39,30,25,32,8,14,9,14,37,38,86,51,0,10,0,10,27,30,19,24,33,32,7,10,0,10,7,10,0,10,0,10,0,10,0,10,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,125,72,0,10,0,10,75,65,25,39,25,26,0,10,0,10
1400000US42003521100,42003521100,"Census Tract 5211, Allegheny County, Pennsylvania",2346,221,85,54,220,99,836,135,539,132,395,112,97,52,174,76,1703,191,13,20,101,48,675,129,430,109,288,98,59,36,137,65,301,132,53,49,43,32,66,42,29,34,62,46,29,26,19,21,150,89,19,23,50,56,19,23,17,14,36,29,0,10,9,14,36,32,0,10,24,27,0,10,12,19,0,10,0,10,0,10,41,44,0,10,0,10,32,41,9,14,0,10,0,10,0,10,115,63,0,10,2,4,44,54,42,32,9,16,9,14,9,14
1400000US42003521200,42003521200,"Census Tract 5212, Allegheny County, Pennsylvania",2344,245,31,29,44,37,1379,207,427,130,261,96,63,41,139,59,1847,240,31,29,36,38,1074,193,318,115,229,87,63,41,96,54,327,117,0,10,0,10,214,112,71,48,9,14,0,10,33,36,44,41,0,10,8,13,20,30,16,24,0,10,0,10,0,10,36,58,0,10,0,10,36,58,0,10,0,10,0,10,0,10,28,26,0,10,0,10,9,13,9,13,0,10,0,10,10,17,62,43,0,10,0,10,26,28,13,21,23,28,0,10,0,10
1400000US42003521301,42003521301,"Census Tract 5213.01, Allegheny County, Pennsylvania",1751,213,11,19,51,41,914,203,332,138,216,103,177,93,50,41,1347,185,11,19,34,28,644,143,319,132,148,77,141,89,50,41,49,74,0,10,0,10,49,74,0,10,0,10,0,10,0,10,68,50,0,10,0,10,25,41,0,10,22,30,21,24,0,10,85,71,0,10,0,10,70,68,0,10,0,10,15,24,0,10,99,79,0,10,17,27,49,60,0,10,33,39,0,10,0,10,103,110,0,10,0,10,77,104,13,21,13,20,0,10,0,10
1400000US42003521302,42003521302,"Census Tract 5213.02, Allegheny County, Pennsylvania",2028,239,31,31,217,96,891,187,433,123,278,92,126,73,52,45,1502,251,31,31,124,69,695,161,269,118,224,88,114,69,45,41,199,97,0,10,7,12,68,48,90,74,22,25,12,19,0,10,69,53,0,10,0,10,35,35,19,29,15,26,0,10,0,10,116,93,0,10,61,68,37,59,18,29,0,10,0,10,0,10,62,65,0,10,0,10,27,44,28,47,0,10,0,10,7,17,80,60,0,10,25,39,29,34,9,15,17,26,0,10,0,10
1400000US42003521401,42003521401,"Census Tract 5214.01, Allegheny County, Pennsylvania",1275,137,22,22,196,93,431,105,256,79,162,71,139,48,69,41,1091,182,22,22,164,107,359,103,228,78,142,70,129,51,47,32,144,110,0,10,32,43,65,62,25,27,12,18,10,15,0,10,7,13,0,10,0,10,7,13,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,8,13,0,10,0,10,0,10,0,10,8,13,0,10,0,10,25,28,0,10,0,10,0,10,3,8,0,10,0,10,22,26
1400000US42003521402,42003521402,"Census Tract 5214.02, Allegheny County, Pennsylvania",1788,186,26,25,46,33,583,112,441,83,284,68,238,67,170,69,1460,178,26,25,39,30,476,101,382,85,218,62,201,64,118,58,139,80,0,10,7,12,37,37,40,47,15,18,14,21,26,33,45,32,0,10,0,10,9,15,8,15,20,22,8,12,0,10,22,25,0,10,0,10,11,20,11,16,0,10,0,10,0,10,15,17,0,10,0,10,9,14,0,10,6,9,0,10,0,10,107,64,0,10,0,10,41,43,0,10,25,24,15,18,26,28
