GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
1400000US42003552000,42003552000,"Census Tract 5520, Allegheny County, Pennsylvania",1007,161,849,170,692,136,157,67,128,62,29,33,0,10,78,42,78,42,0,10,0,10,0,10,0,10,0,10,52,41,17,28,11,18,406,113,351,110,260,96,91,51,72,45,19,29,0,10,27,26,27,26,0,10,0,10,0,10,0,10,0,10,28,33,0,10,0,10,601,104,498,112,432,102,66,45,56,41,10,16,0,10,51,36,51,36,0,10,0,10,0,10,0,10,0,10,24,29,17,28,11,18
1400000US42003552100,42003552100,"Census Tract 5521, Allegheny County, Pennsylvania",201,81,113,56,81,53,32,36,32,36,0,10,0,10,82,60,82,60,0,10,0,10,0,10,0,10,0,10,6,9,0,10,0,10,58,44,52,42,51,43,1,4,1,4,0,10,0,10,6,10,6,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,143,60,61,40,30,25,31,35,31,35,0,10,0,10,76,58,76,58,0,10,0,10,0,10,0,10,0,10,6,9,0,10,0,10
1400000US42003552200,42003552200,"Census Tract 5522, Allegheny County, Pennsylvania",477,102,355,92,270,94,85,48,79,48,6,11,0,10,28,29,28,29,0,10,0,10,0,10,0,10,7,10,74,54,0,10,13,21,237,68,153,62,109,57,44,31,38,31,6,11,0,10,13,20,13,20,0,10,0,10,0,10,0,10,7,10,51,47,0,10,13,21,240,71,202,58,161,63,41,30,41,30,0,10,0,10,15,21,15,21,0,10,0,10,0,10,0,10,0,10,23,29,0,10,0,10
1400000US42003552300,42003552300,"Census Tract 5523, Allegheny County, Pennsylvania",681,145,451,107,371,102,80,60,59,55,13,20,8,12,177,86,177,86,0,10,0,10,0,10,0,10,0,10,16,19,31,27,6,7,346,94,235,81,197,72,38,51,38,51,0,10,0,10,100,66,100,66,0,10,0,10,0,10,0,10,0,10,0,10,11,15,0,10,335,85,216,66,174,59,42,28,21,19,13,20,8,12,77,52,77,52,0,10,0,10,0,10,0,10,0,10,16,19,20,20,6,7
1400000US42003552400,42003552400,"Census Tract 5524, Allegheny County, Pennsylvania",1336,307,1138,283,964,251,174,85,160,84,14,17,0,10,63,78,63,78,0,10,0,10,0,10,0,10,0,10,117,77,7,10,11,16,706,181,550,143,503,143,47,31,33,28,14,17,0,10,40,47,40,47,0,10,0,10,0,10,0,10,0,10,107,73,7,10,2,3,630,163,588,169,461,136,127,82,127,82,0,10,0,10,23,32,23,32,0,10,0,10,0,10,0,10,0,10,10,20,0,10,9,15
1400000US42003560400,42003560400,"Census Tract 5604, Allegheny County, Pennsylvania",878,131,342,82,305,80,37,28,34,27,0,10,3,8,309,108,302,106,7,11,0,10,0,10,0,10,46,38,100,53,36,37,45,38,355,104,126,53,107,48,19,20,16,18,0,10,3,8,127,81,120,79,7,11,0,10,0,10,0,10,26,22,38,30,13,20,25,23,523,113,216,69,198,71,18,16,18,16,0,10,0,10,182,72,182,72,0,10,0,10,0,10,0,10,20,22,62,50,23,32,20,32
1400000US42003560500,42003560500,"Census Tract 5605, Allegheny County, Pennsylvania",1629,161,1134,150,1001,156,133,60,133,60,0,10,0,10,405,103,405,103,0,10,0,10,0,10,0,10,10,16,17,20,0,10,63,45,732,102,521,97,458,98,63,38,63,38,0,10,0,10,166,78,166,78,0,10,0,10,0,10,0,10,10,16,0,10,0,10,35,34,897,112,613,108,543,111,70,37,70,37,0,10,0,10,239,79,239,79,0,10,0,10,0,10,0,10,0,10,17,20,0,10,28,28
1400000US42003560600,42003560600,"Census Tract 5606, Allegheny County, Pennsylvania",298,151,117,91,105,89,12,14,12,14,0,10,0,10,120,57,120,57,0,10,0,10,0,10,0,10,0,10,23,36,0,10,38,25,138,113,85,84,79,84,6,9,6,9,0,10,0,10,29,31,29,31,0,10,0,10,0,10,0,10,0,10,12,29,0,10,12,13,160,56,32,21,26,18,6,8,6,8,0,10,0,10,91,52,91,52,0,10,0,10,0,10,0,10,0,10,11,19,0,10,26,23
1400000US42003561000,42003561000,"Census Tract 5610, Allegheny County, Pennsylvania",661,115,413,105,326,74,87,66,81,65,0,10,6,9,152,60,152,60,0,10,0,10,0,10,0,10,0,10,54,41,0,10,42,44,278,76,171,54,125,46,46,39,46,39,0,10,0,10,57,43,57,43,0,10,0,10,0,10,0,10,0,10,23,22,0,10,27,41,383,79,242,70,201,59,41,32,35,30,0,10,6,9,95,43,95,43,0,10,0,10,0,10,0,10,0,10,31,26,0,10,15,14
1400000US42003561100,42003561100,"Census Tract 5611, Allegheny County, Pennsylvania",223,77,91,43,61,37,30,25,3,5,27,23,0,10,130,56,130,56,0,10,0,10,0,10,0,10,0,10,2,3,0,10,0,10,104,57,31,22,21,20,10,11,3,5,7,9,0,10,73,50,73,50,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,119,46,60,33,40,29,20,18,0,10,20,18,0,10,57,35,57,35,0,10,0,10,0,10,0,10,0,10,2,3,0,10,0,10
1400000US42003561200,42003561200,"Census Tract 5612, Allegheny County, Pennsylvania",408,111,196,71,191,72,5,6,0,10,0,10,5,6,153,67,153,67,0,10,0,10,0,10,0,10,0,10,59,47,0,10,0,10,190,78,74,41,72,41,2,4,0,10,0,10,2,4,88,59,88,59,0,10,0,10,0,10,0,10,0,10,28,31,0,10,0,10,218,74,122,57,119,57,3,5,0,10,0,10,3,5,65,40,65,40,0,10,0,10,0,10,0,10,0,10,31,27,0,10,0,10
1400000US42003561400,42003561400,"Census Tract 5614, Allegheny County, Pennsylvania",1778,271,1138,223,1098,215,40,39,37,32,3,16,0,10,421,169,421,169,0,10,0,10,0,10,0,10,0,10,13,22,33,52,173,106,694,176,564,159,527,154,37,32,37,32,0,10,0,10,97,91,97,91,0,10,0,10,0,10,0,10,0,10,0,10,0,10,33,47,1084,220,574,165,571,166,3,16,0,10,3,16,0,10,324,139,324,139,0,10,0,10,0,10,0,10,0,10,13,22,33,52,140,100
1400000US42003561500,42003561500,"Census Tract 5615, Allegheny County, Pennsylvania",1444,201,966,181,835,158,131,68,131,68,0,10,0,10,391,123,391,123,0,10,0,10,0,10,0,10,0,10,23,30,10,15,54,35,603,150,460,150,393,134,67,45,67,45,0,10,0,10,90,51,90,51,0,10,0,10,0,10,0,10,0,10,23,30,0,10,30,29,841,158,506,132,442,117,64,52,64,52,0,10,0,10,301,115,301,115,0,10,0,10,0,10,0,10,0,10,0,10,10,15,24,22
1400000US42003561600,42003561600,"Census Tract 5616, Allegheny County, Pennsylvania",1016,146,722,110,567,106,155,62,125,68,12,14,18,27,146,69,146,69,0,10,0,10,0,10,0,10,17,17,29,30,72,66,30,35,461,90,373,80,273,65,100,47,76,47,6,10,18,27,24,25,24,25,0,10,0,10,0,10,0,10,5,8,29,30,0,10,30,35,555,110,349,92,294,81,55,40,49,38,6,9,0,10,122,65,122,65,0,10,0,10,0,10,0,10,12,16,0,10,72,66,0,10
1400000US42003561700,42003561700,"Census Tract 5617, Allegheny County, Pennsylvania",379,70,259,66,216,64,43,24,34,20,9,12,0,10,114,47,114,47,0,10,0,10,0,10,0,10,0,10,0,10,4,5,2,4,188,47,141,41,112,40,29,19,25,18,4,6,0,10,43,30,43,30,0,10,0,10,0,10,0,10,0,10,0,10,4,5,0,10,191,63,118,42,104,41,14,12,9,9,5,7,0,10,71,54,71,54,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2,4
1400000US42003561900,42003561900,"Census Tract 5619, Allegheny County, Pennsylvania",889,243,683,164,587,167,96,54,62,44,0,10,34,33,100,52,100,52,0,10,0,10,0,10,0,10,20,33,0,10,86,120,0,10,491,207,376,148,321,146,55,36,43,34,0,10,12,14,60,44,60,44,0,10,0,10,0,10,0,10,0,10,0,10,55,72,0,10,398,93,307,92,266,97,41,29,19,16,0,10,22,25,40,24,40,24,0,10,0,10,0,10,0,10,20,33,0,10,31,48,0,10
1400000US42003562000,42003562000,"Census Tract 5620, Allegheny County, Pennsylvania",1481,249,479,127,447,120,32,37,11,18,21,32,0,10,298,147,298,147,0,10,0,10,0,10,0,10,0,10,663,177,11,17,30,35,842,191,252,102,241,99,11,18,11,18,0,10,0,10,161,89,161,89,0,10,0,10,0,10,0,10,0,10,414,134,0,10,15,22,639,166,227,84,206,78,21,32,0,10,21,32,0,10,137,73,137,73,0,10,0,10,0,10,0,10,0,10,249,118,11,17,15,25
1400000US42003562300,42003562300,"Census Tract 5623, Allegheny County, Pennsylvania",937,178,667,151,509,137,158,74,84,58,50,49,24,26,195,73,195,73,0,10,0,10,0,10,0,10,9,15,54,56,0,10,12,19,414,121,287,89,252,87,35,36,35,36,0,10,0,10,77,65,77,65,0,10,0,10,0,10,0,10,9,15,41,51,0,10,0,10,523,117,380,107,257,98,123,68,49,45,50,49,24,26,118,54,118,54,0,10,0,10,0,10,0,10,0,10,13,23,0,10,12,19
1400000US42003562400,42003562400,"Census Tract 5624, Allegheny County, Pennsylvania",1336,203,859,164,642,136,217,97,217,97,0,10,0,10,392,165,367,166,25,22,0,10,0,10,0,10,0,10,34,42,37,41,14,21,649,144,370,106,280,92,90,55,90,55,0,10,0,10,230,94,219,95,11,11,0,10,0,10,0,10,0,10,34,42,15,26,0,10,687,167,489,128,362,99,127,72,127,72,0,10,0,10,162,118,148,118,14,17,0,10,0,10,0,10,0,10,0,10,22,30,14,21
1400000US42003562500,42003562500,"Census Tract 5625, Allegheny County, Pennsylvania",1164,159,982,167,758,166,224,112,224,112,0,10,0,10,129,54,129,54,0,10,0,10,0,10,0,10,7,10,10,13,0,10,36,28,590,148,496,140,402,121,94,72,94,72,0,10,0,10,66,40,66,40,0,10,0,10,0,10,0,10,7,10,9,13,0,10,12,16,574,105,486,110,356,116,130,71,130,71,0,10,0,10,63,41,63,41,0,10,0,10,0,10,0,10,0,10,1,3,0,10,24,22
1400000US42003562600,42003562600,"Census Tract 5626, Allegheny County, Pennsylvania",1173,167,939,175,766,167,173,90,173,90,0,10,0,10,158,87,158,87,0,10,0,10,0,10,0,10,0,10,37,29,17,21,22,18,554,106,443,107,349,88,94,67,94,67,0,10,0,10,57,43,57,43,0,10,0,10,0,10,0,10,0,10,21,18,17,21,16,17,619,123,496,118,417,122,79,50,79,50,0,10,0,10,101,61,101,61,0,10,0,10,0,10,0,10,0,10,16,23,0,10,6,10
1400000US42003562700,42003562700,"Census Tract 5627, Allegheny County, Pennsylvania",790,159,345,110,278,86,67,53,67,53,0,10,0,10,103,58,76,52,0,10,27,22,0,10,0,10,6,9,309,96,4,7,23,22,504,132,224,87,179,70,45,39,45,39,0,10,0,10,82,54,62,51,0,10,20,20,0,10,0,10,6,9,180,78,0,10,12,18,286,76,121,42,99,39,22,19,22,19,0,10,0,10,21,14,14,11,0,10,7,10,0,10,0,10,0,10,129,59,4,7,11,12
1400000US42003562800,42003562800,"Census Tract 5628, Allegheny County, Pennsylvania",876,112,672,119,558,92,114,53,100,51,8,12,6,14,131,52,125,50,0,10,6,9,0,10,0,10,0,10,14,18,16,25,43,46,391,66,272,64,230,58,42,28,36,25,0,10,6,14,75,36,69,35,0,10,6,9,0,10,0,10,0,10,10,16,16,25,18,33,485,86,400,98,328,76,72,45,64,45,8,12,0,10,56,44,56,44,0,10,0,10,0,10,0,10,0,10,4,6,0,10,25,30
1400000US42003562900,42003562900,"Census Tract 5629, Allegheny County, Pennsylvania",881,150,734,139,618,138,116,67,116,67,0,10,0,10,91,42,91,42,0,10,0,10,0,10,0,10,9,10,4,8,18,23,25,18,421,110,352,106,321,105,31,30,31,30,0,10,0,10,50,32,50,32,0,10,0,10,0,10,0,10,4,7,4,8,3,6,8,10,460,98,382,77,297,68,85,44,85,44,0,10,0,10,41,26,41,26,0,10,0,10,0,10,0,10,5,8,0,10,15,23,17,15
1400000US42003563000,42003563000,"Census Tract 5630, Allegheny County, Pennsylvania",1778,202,1423,169,1297,159,126,65,114,62,12,17,0,10,296,111,296,111,0,10,0,10,0,10,0,10,9,14,0,10,4,7,46,45,912,155,776,133,698,130,78,52,78,52,0,10,0,10,88,55,88,55,0,10,0,10,0,10,0,10,9,14,0,10,4,7,35,41,866,107,647,117,599,118,48,31,36,26,12,17,0,10,208,96,208,96,0,10,0,10,0,10,0,10,0,10,0,10,0,10,11,16
1400000US42003563100,42003563100,"Census Tract 5631, Allegheny County, Pennsylvania",1986,159,1594,155,1247,147,347,109,347,109,0,10,0,10,280,76,280,76,0,10,0,10,0,10,0,10,0,10,53,48,0,10,59,52,994,120,854,119,686,117,168,75,168,75,0,10,0,10,78,35,78,35,0,10,0,10,0,10,0,10,0,10,15,17,0,10,47,47,992,136,740,118,561,111,179,74,179,74,0,10,0,10,202,76,202,76,0,10,0,10,0,10,0,10,0,10,38,46,0,10,12,14
1400000US42003563200,42003563200,"Census Tract 5632, Allegheny County, Pennsylvania",1202,173,532,159,506,156,26,24,26,24,0,10,0,10,100,58,100,58,0,10,0,10,0,10,0,10,20,21,476,153,0,10,74,51,716,141,301,90,282,88,19,21,19,21,0,10,0,10,27,33,27,33,0,10,0,10,0,10,0,10,20,21,309,125,0,10,59,49,486,102,231,89,224,88,7,11,7,11,0,10,0,10,73,52,73,52,0,10,0,10,0,10,0,10,0,10,167,71,0,10,15,17
1400000US42003563300,42003563300,"Census Tract 5633, Allegheny County, Pennsylvania",687,96,640,99,513,63,127,92,127,92,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2,2,12,8,33,12,384,53,362,55,297,39,65,49,65,49,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2,2,7,6,13,8,303,51,278,52,216,32,62,45,62,45,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,5,5,20,10
1400000US42003563800,42003563800,"Census Tract 5638, Allegheny County, Pennsylvania",1455,95,1247,106,1112,95,135,41,115,41,20,13,0,10,47,21,34,17,0,10,10,9,0,10,3,4,0,10,37,23,19,10,105,30,781,53,646,60,584,56,62,22,49,22,13,11,0,10,23,13,13,9,0,10,7,7,0,10,3,4,0,10,30,22,15,9,67,25,674,73,601,74,528,65,73,26,66,25,7,7,0,10,24,13,21,12,0,10,3,4,0,10,0,10,0,10,7,7,4,6,38,15
1400000US42003563900,42003563900,"Census Tract 5639, Allegheny County, Pennsylvania",1972,182,1710,186,1584,181,126,66,79,55,30,27,17,21,164,59,164,59,0,10,0,10,0,10,0,10,4,6,37,26,11,16,46,29,1001,116,858,122,825,119,33,24,20,14,13,19,0,10,100,48,100,48,0,10,0,10,0,10,0,10,4,6,16,18,11,16,12,18,971,135,852,137,759,143,93,61,59,52,17,19,17,21,64,40,64,40,0,10,0,10,0,10,0,10,0,10,21,18,0,10,34,22
1400000US42003564000,42003564000,"Census Tract 5640, Allegheny County, Pennsylvania",2898,286,2718,230,2617,246,101,76,101,76,0,15,0,15,12,20,12,20,0,15,0,15,0,15,0,15,13,20,9,13,0,15,146,116,1506,188,1464,186,1430,194,34,49,34,49,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,13,20,0,15,0,15,29,34,1392,172,1254,147,1187,142,67,54,67,54,0,15,0,15,12,20,12,20,0,15,0,15,0,15,0,15,0,15,9,13,0,15,117,106
1400000US42003564100,42003564100,"Census Tract 5641, Allegheny County, Pennsylvania",510,36,412,47,376,53,36,15,33,13,1,2,2,3,24,10,24,10,0,10,0,10,0,10,0,10,10,8,13,7,8,4,43,12,292,17,226,24,205,31,21,13,19,11,0,10,2,3,19,10,19,10,0,10,0,10,0,10,0,10,4,3,9,5,6,4,28,12,218,31,186,30,171,28,15,8,14,8,1,2,0,10,5,4,5,4,0,10,0,10,0,10,0,10,6,8,4,3,2,2,15,5
1400000US42003564200,42003564200,"Census Tract 5642, Allegheny County, Pennsylvania",1034,119,970,110,887,110,83,45,75,40,0,10,8,13,40,26,40,26,0,10,0,10,0,10,0,10,0,10,0,10,4,6,20,15,579,78,566,77,522,79,44,37,36,31,0,10,8,13,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,6,9,11,455,85,404,77,365,77,39,23,39,23,0,10,0,10,40,26,40,26,0,10,0,10,0,10,0,10,0,10,0,10,0,10,11,11
1400000US42003564400,42003564400,"Census Tract 5644, Allegheny County, Pennsylvania",2759,328,2580,327,2310,329,270,179,178,117,92,141,0,15,107,74,107,74,0,15,0,15,0,15,0,15,5,9,44,66,2,4,21,20,1454,232,1425,230,1273,242,152,89,122,79,30,46,0,15,18,24,18,24,0,15,0,15,0,15,0,15,5,9,2,4,0,15,4,7,1305,240,1155,229,1037,217,118,105,56,50,62,95,0,15,89,74,89,74,0,15,0,15,0,15,0,15,0,15,42,66,2,4,17,16
1400000US42003564500,42003564500,"Census Tract 5645, Allegheny County, Pennsylvania",1609,169,1480,176,1334,187,146,83,119,79,27,27,0,10,47,29,47,29,0,10,0,10,0,10,0,10,3,6,0,10,8,12,71,53,802,121,742,128,708,127,34,22,34,22,0,10,0,10,16,20,16,20,0,10,0,10,0,10,0,10,3,6,0,10,8,12,33,32,807,106,738,106,626,113,112,77,85,73,27,27,0,10,31,27,31,27,0,10,0,10,0,10,0,10,0,10,0,10,0,10,38,28
1400000US42003980000,42003980000,"Census Tract 9800, Allegheny County, Pennsylvania",127,45,122,44,122,44,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,5,7,78,30,73,29,73,29,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,5,7,49,30,49,30,49,30,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980100,42003980100,"Census Tract 9801, Allegheny County, Pennsylvania",18,16,18,16,5,6,13,18,13,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,18,16,18,16,5,6,13,18,13,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980300,42003980300,"Census Tract 9803, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980400,42003980400,"Census Tract 9804, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980500,42003980500,"Census Tract 9805, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980600,42003980600,"Census Tract 9806, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980700,42003980700,"Census Tract 9807, Allegheny County, Pennsylvania",12,14,8,12,8,12,0,10,0,10,0,10,0,10,4,6,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,0,10,4,6,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,0,10,8,12,8,12,8,12,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980800,42003980800,"Census Tract 9808, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003980900,42003980900,"Census Tract 9809, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003981000,42003981000,"Census Tract 9810, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003981100,42003981100,"Census Tract 9811, Allegheny County, Pennsylvania",4,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,7,0,10,0,10
1400000US42003981200,42003981200,"Census Tract 9812, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003981800,42003981800,"Census Tract 9818, Allegheny County, Pennsylvania",64,41,19,27,0,10,19,27,0,10,0,10,19,27,7,16,7,16,0,10,0,10,0,10,0,10,0,10,9,16,0,10,29,29,42,36,14,26,0,10,14,26,0,10,0,10,14,26,7,16,7,16,0,10,0,10,0,10,0,10,0,10,7,15,0,10,14,19,22,20,5,10,0,10,5,10,0,10,0,10,5,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2,6,0,10,15,22
1400000US42003982200,42003982200,"Census Tract 9822, Allegheny County, Pennsylvania",974,169,99,58,65,40,34,35,34,35,0,10,0,10,124,71,124,71,0,10,0,10,0,10,0,10,0,10,680,148,0,10,71,42,279,89,57,40,39,36,18,25,18,25,0,10,0,10,28,33,28,33,0,10,0,10,0,10,0,10,0,10,184,84,0,10,10,15,695,142,42,30,26,21,16,25,16,25,0,10,0,10,96,64,96,64,0,10,0,10,0,10,0,10,0,10,496,127,0,10,61,44
