route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
012-164,1609-Ross-Sunday-15,25280-1385979,Inbound-MCKNIGHT TO DOWNTOWN,1,012 -045,0120080
012-164,1609-Ross-Sunday-15,25282-1385984,Inbound-MCKNIGHT TO DOWNTOWN,1,012 -047,0120080
013-164,1609-Ross-Sunday-15,25287-1385921,Inbound-BELLEVUE TO DOWNTOWN,1,013 -048,0130035
008-164,1609-Ross-Sunday-15,25288-1385922,Inbound-PERRYSVILLE TO DOWNTOWN,1,013 -049,0080075
013-164,1609-Ross-Sunday-15,25289-1385923,Inbound-BELLEVUE TO DOWNTOWN,1,008 -019,0130035
008-164,1609-Ross-Sunday-15,25290-1385924,Inbound-PERRYSVILLE TO DOWNTOWN,1,013 -050,0080075
008-164,1609-Ross-Sunday-15,25291-1385934,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -020,0080075
013-164,1609-Ross-Sunday-15,25292-1385922,Inbound-BELLEVUE TO DOWNTOWN,1,013 -049,0130035
008-164,1609-Ross-Sunday-15,25293-1385923,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -019,0080075
013-164,1609-Ross-Sunday-15,25294-1385924,Inbound-BELLEVUE TO DOWNTOWN,1,013 -050,0130035
008-164,1609-Ross-Sunday-15,25295-1385934,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -020,0080075
013-164,1609-Ross-Sunday-15,25296-1385922,Inbound-BELLEVUE TO DOWNTOWN,1,013 -049,0130035
008-164,1609-Ross-Sunday-15,25297-1385923,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -019,0080075
013-164,1609-Ross-Sunday-15,25298-1385924,Inbound-BELLEVUE TO DOWNTOWN,1,013 -050,0130035
008-164,1609-Ross-Sunday-15,25299-1385934,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -020,0080075
013-164,1609-Ross-Sunday-15,25300-1385989,Inbound-BELLEVUE TO DOWNTOWN,1,013 -051,0130035
008-164,1609-Ross-Sunday-15,25301-1385952,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -021,0080075
013-164,1609-Ross-Sunday-15,25302-1385988,Inbound-BELLEVUE TO DOWNTOWN,1,013 -052,0130035
008-164,1609-Ross-Sunday-15,25303-1385951,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -022,0080075
013-164,1609-Ross-Sunday-15,25304-1385989,Inbound-BELLEVUE TO DOWNTOWN,1,013 -051,0130035
008-164,1609-Ross-Sunday-15,25305-1385954,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -023,0080075
013-164,1609-Ross-Sunday-15,25306-1385988,Inbound-BELLEVUE TO DOWNTOWN,1,013 -052,0130035
008-164,1609-Ross-Sunday-15,25307-1385951,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -022,0080075
013-164,1609-Ross-Sunday-15,25308-1385969,Inbound-BELLEVUE TO DOWNTOWN,1,013 -053,0130035
008-164,1609-Ross-Sunday-15,25309-1385954,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -023,0080075
008-164,1609-Ross-Sunday-15,25310-1385956,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -024,0080075
013-164,1609-Ross-Sunday-15,25311-1385953,Inbound-BELLEVUE TO DOWNTOWN,1,013 -054,0130035
008-164,1609-Ross-Sunday-15,25312-1385955,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -025,0080075
013-164,1609-Ross-Sunday-15,25313-1385969,Inbound-BELLEVUE TO DOWNTOWN,1,013 -053,0130035
008-164,1609-Ross-Sunday-15,25314-1385956,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -024,0080075
013-164,1609-Ross-Sunday-15,25315-1385953,Inbound-BELLEVUE TO DOWNTOWN,1,013 -054,0130035
008-164,1609-Ross-Sunday-15,25316-1385955,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -025,0080075
013-164,1609-Ross-Sunday-15,25317-1385971,Inbound-BELLEVUE TO DOWNTOWN,1,013 -055,0130035
008-164,1609-Ross-Sunday-15,25318-1385956,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -024,0080075
013-164,1609-Ross-Sunday-15,25319-1385994,Inbound-BELLEVUE TO DOWNTOWN,1,013 -056,0130035
008-164,1609-Ross-Sunday-15,25320-1385955,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -025,0080075
013-164,1609-Ross-Sunday-15,25321-1385971,Inbound-BELLEVUE TO DOWNTOWN,1,013 -055,0130035
008-164,1609-Ross-Sunday-15,25322-1385958,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -026,0080075
013-164,1609-Ross-Sunday-15,25323-1385994,Inbound-BELLEVUE TO DOWNTOWN,1,013 -056,0130035
008-164,1609-Ross-Sunday-15,25324-1385957,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -027,0080075
013-164,1609-Ross-Sunday-15,25325-1385971,Inbound-BELLEVUE TO DOWNTOWN,1,013 -055,0130035
008-164,1609-Ross-Sunday-15,25326-1385958,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -026,0080075
008-164,1609-Ross-Sunday-15,25327-1385957,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -027,0080075
013-164,1609-Ross-Sunday-15,25328-1385994,Inbound-BELLEVUE TO DOWNTOWN,1,013 -056,0130035
008-164,1609-Ross-Sunday-15,25329-1385983,Inbound-PERRYSVILLE TO DOWNTOWN,1,008 -028,0080075
013-164,1609-Ross-Sunday-15,25330-1385958,Inbound-BELLEVUE TO DOWNTOWN,1,008 -026,0130035
054-164,1609-Ross-Sunday-15,25331-1385901,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -097,0540099
054-164,1609-Ross-Sunday-15,25332-1385900,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -096,0540105
054-164,1609-Ross-Sunday-15,25333-1385902,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -098,0540099
054-164,1609-Ross-Sunday-15,25335-1386013,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -099,0540105
054-164,1609-Ross-Sunday-15,25337-1385996,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -101,0540099
054-164,1609-Ross-Sunday-15,25338-1386002,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -100,0540105
054-164,1609-Ross-Sunday-15,25339-1386013,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -099,0540099
054-164,1609-Ross-Sunday-15,25340-1385996,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -101,0540104
054-164,1609-Ross-Sunday-15,25342-1386021,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -102,0540099
054-164,1609-Ross-Sunday-15,25344-1385991,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -103,0540104
054-164,1609-Ross-Sunday-15,25346-1385993,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -104,0540099
054-164,1609-Ross-Sunday-15,25348-1386015,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -105,0540104
054-164,1609-Ross-Sunday-15,25350-1385992,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -106,0540099
054-164,1609-Ross-Sunday-15,25352-1385995,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -107,0540104
054-164,1609-Ross-Sunday-15,25353-1386015,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -105,0540099
054-164,1609-Ross-Sunday-15,25354-1385992,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -106,0540104
054-164,1609-Ross-Sunday-15,25355-1385995,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -107,0540099
054-164,1609-Ross-Sunday-15,25357-1386016,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -108,0540104
054-164,1609-Ross-Sunday-15,25359-1385941,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -109,0540099
054-164,1609-Ross-Sunday-15,25361-1386017,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -110,0540104
054-164,1609-Ross-Sunday-15,25362-1386016,Outbound-OAKLAND-SOUTH SIDE SOUTH HILLS JCT VIA PENN & MAIN,0,054 -108,0540099
054-164,1609-Ross-Sunday-15,25364-1385942,Outbound-OAKLAND-SOUTH SIDE BON AIR VIA POLISH HILL,0,054 -111,0540104
016-164,1609-Ross-Sunday-15,25366-1385897,Inbound-BRIGHTON TO DOWNTOWN,1,016 -071,0160038
016-164,1609-Ross-Sunday-15,25367-1385898,Inbound-BRIGHTON TO DOWNTOWN,1,016 -072,0160038
016-164,1609-Ross-Sunday-15,25368-1385899,Inbound-BRIGHTON TO DOWNTOWN,1,016 -073,0160038
016-164,1609-Ross-Sunday-15,25369-1385897,Inbound-BRIGHTON TO DOWNTOWN,1,016 -071,0160038
016-164,1609-Ross-Sunday-15,25371-1385933,Inbound-BRIGHTON TO DOWNTOWN,1,016 -074,0160038
016-164,1609-Ross-Sunday-15,25372-1385899,Inbound-BRIGHTON TO DOWNTOWN,1,016 -073,0160038
016-164,1609-Ross-Sunday-15,25373-1385897,Inbound-BRIGHTON TO DOWNTOWN,1,016 -071,0160038
016-164,1609-Ross-Sunday-15,25375-1385935,Inbound-BRIGHTON TO DOWNTOWN,1,016 -075,0160038
016-164,1609-Ross-Sunday-15,25377-1386000,Inbound-BRIGHTON TO DOWNTOWN,1,016 -076,0160038
016-164,1609-Ross-Sunday-15,25379-1385998,Inbound-BRIGHTON TO DOWNTOWN,1,016 -077,0160038
016-164,1609-Ross-Sunday-15,25380-1385935,Inbound-BRIGHTON TO DOWNTOWN,1,016 -075,0160038
016-164,1609-Ross-Sunday-15,25381-1386000,Inbound-BRIGHTON TO DOWNTOWN,1,016 -076,0160038
016-164,1609-Ross-Sunday-15,25382-1385998,Inbound-BRIGHTON TO DOWNTOWN,1,016 -077,0160038
016-164,1609-Ross-Sunday-15,25383-1385935,Inbound-BRIGHTON TO DOWNTOWN,1,016 -075,0160038
016-164,1609-Ross-Sunday-15,25384-1386000,Inbound-BRIGHTON TO DOWNTOWN,1,016 -076,0160038
016-164,1609-Ross-Sunday-15,25385-1385998,Inbound-BRIGHTON TO DOWNTOWN,1,016 -077,0160038
016-164,1609-Ross-Sunday-15,25387-1385978,Inbound-BRIGHTON TO DOWNTOWN,1,016 -078,0160038
016-164,1609-Ross-Sunday-15,25389-1385946,Inbound-BRIGHTON TO DOWNTOWN,1,016 -079,0160038
016-164,1609-Ross-Sunday-15,25391-1386003,Inbound-BRIGHTON TO DOWNTOWN,1,016 -080,0160038
016-164,1609-Ross-Sunday-15,25392-1385978,Inbound-BRIGHTON TO DOWNTOWN,1,016 -078,0160038
016-164,1609-Ross-Sunday-15,25393-1385946,Inbound-BRIGHTON TO DOWNTOWN,1,016 -079,0160038
016-164,1609-Ross-Sunday-15,25395-1386006,Inbound-BRIGHTON TO DOWNTOWN,1,016 -081,0160038
016-164,1609-Ross-Sunday-15,25397-1385980,Inbound-BRIGHTON TO DOWNTOWN,1,016 -082,0160038
016-164,1609-Ross-Sunday-15,25399-1385948,Inbound-BRIGHTON TO DOWNTOWN,1,016 -083,0160038
016-164,1609-Ross-Sunday-15,25400-1386006,Inbound-BRIGHTON TO DOWNTOWN,1,016 -081,0160038
016-164,1609-Ross-Sunday-15,25401-1385980,Inbound-BRIGHTON TO DOWNTOWN,1,016 -082,0160038
016-164,1609-Ross-Sunday-15,25402-1385948,Inbound-BRIGHTON TO DOWNTOWN,1,016 -083,0160038
016-164,1609-Ross-Sunday-15,25403-1386006,Inbound-BRIGHTON TO DOWNTOWN,1,016 -081,0160038
016-164,1609-Ross-Sunday-15,25404-1385980,Inbound-BRIGHTON TO DOWNTOWN,1,016 -082,0160038
016-164,1609-Ross-Sunday-15,25405-1385948,Inbound-BRIGHTON TO DOWNTOWN,1,016 -083,0160038
016-164,1609-Ross-Sunday-15,25407-1385982,Inbound-BRIGHTON TO DOWNTOWN,1,016 -084,0160038
016-164,1609-Ross-Sunday-15,25409-1385950,Inbound-BRIGHTON TO DOWNTOWN,1,016 -085,0160038
016-164,1609-Ross-Sunday-15,25411-1386005,Inbound-BRIGHTON TO DOWNTOWN,1,016 -086,0160038
016-164,1609-Ross-Sunday-15,25413-1385985,Inbound-BRIGHTON TO DOWNTOWN,1,016 -087,0160038
016-164,1609-Ross-Sunday-15,25414-1385950,Inbound-BRIGHTON TO DOWNTOWN,1,016 -085,0160038
016-164,1609-Ross-Sunday-15,25416-1386005,Inbound-BRIGHTON TO DOWNTOWN,1,016 -086,0160038
054-164,1609-Ross-Sunday-15,25419-1385902,Inbound-OAKLAND-NORTH SIDE ALLEGHENY CENTER VIA POLISH HILL,1,054 -098,0540111
054-164,1609-Ross-Sunday-15,25420-1385900,Inbound-OAKLAND-NORTH SIDE ALLEGHENY CENTER VIA POLISH HILL,1,054 -096,0540111
054-164,1609-Ross-Sunday-15,25421-1386013,Inbound-OAKLAND-NORTH SIDE ALLEGHENY CENTER VIA POLISH HILL,1,054 -099,0540111
054-164,1609-Ross-Sunday-15,25422-1386002,Inbound-OAKLAND-NORTH SIDE ALLEGHENY CENTER VIA POLISH HILL,1,054 -100,0540111
091-164,1609-Ross-Sunday-15,25423-1385925,Outbound-BUTLER STREET VA HOSPITAL,0,091 -112,0910073
091-164,1609-Ross-Sunday-15,25425-1386008,Outbound-BUTLER STREET VA HOSPITAL,0,091 -114,0910073
091-164,1609-Ross-Sunday-15,25427-1386014,Outbound-BUTLER STREET VA HOSPITAL,0,091 -115,0910073
091-164,1609-Ross-Sunday-15,25428-1386008,Outbound-BUTLER STREET VA HOSPITAL,0,091 -114,0910073
091-164,1609-Ross-Sunday-15,25429-1386014,Outbound-BUTLER STREET VA HOSPITAL,0,091 -115,0910073
091-164,1609-Ross-Sunday-15,25430-1386008,Outbound-BUTLER STREET VA HOSPITAL,0,091 -114,0910073
091-164,1609-Ross-Sunday-15,25432-1386018,Outbound-BUTLER STREET VA HOSPITAL,0,091 -116,0910073
091-164,1609-Ross-Sunday-15,25434-1385975,Outbound-BUTLER STREET VA HOSPITAL,0,091 -118,0910073
091-164,1609-Ross-Sunday-15,25435-1385927,Outbound-BUTLER STREET VA HOSPITAL,0,091 -117,0910073
091-164,1609-Ross-Sunday-15,25436-1386018,Outbound-BUTLER STREET VA HOSPITAL,0,091 -116,0910073
091-164,1609-Ross-Sunday-15,25437-1385975,Outbound-BUTLER STREET VA HOSPITAL,0,091 -118,0910073
091-164,1609-Ross-Sunday-15,25439-1385999,Outbound-BUTLER STREET VA HOSPITAL,0,091 -119,0910073
091-164,1609-Ross-Sunday-15,25441-1386019,Outbound-BUTLER STREET VA HOSPITAL,0,091 -120,0910073
091-164,1609-Ross-Sunday-15,25443-1385977,Outbound-BUTLER STREET VA HOSPITAL,0,091 -121,0910073
091-164,1609-Ross-Sunday-15,25444-1385999,Outbound-BUTLER STREET VA HOSPITAL,0,091 -119,0910073
091-164,1609-Ross-Sunday-15,25445-1386019,Outbound-BUTLER STREET VA HOSPITAL,0,091 -120,0910073
091-164,1609-Ross-Sunday-15,25447-1386011,Outbound-BUTLER STREET VA HOSPITAL,0,091 -122,0910073
091-164,1609-Ross-Sunday-15,25449-1386020,Outbound-BUTLER STREET VA HOSPITAL,0,091 -123,0910073
091-164,1609-Ross-Sunday-15,25450-1386019,Outbound-BUTLER STREET VA HOSPITAL,0,091 -120,0910073
091-164,1609-Ross-Sunday-15,25451-1386011,Outbound-BUTLER STREET VA HOSPITAL,0,091 -122,0910073
091-164,1609-Ross-Sunday-15,25452-1386020,Outbound-BUTLER STREET VA HOSPITAL,0,091 -123,0910073
091-164,1609-Ross-Sunday-15,25453-1386011,Outbound-BUTLER STREET VA HOSPITAL,0,091 -122,0910073
091-164,1609-Ross-Sunday-15,25454-1386020,Outbound-BUTLER STREET VA HOSPITAL,0,091 -123,0910073
091-164,1609-Ross-Sunday-15,25456-1385961,Outbound-BUTLER STREET VA HOSPITAL,0,091 -124,0910073
091-164,1609-Ross-Sunday-15,25458-1385987,Outbound-BUTLER STREET VA HOSPITAL,0,091 -125,0910073
091-164,1609-Ross-Sunday-15,25459-1385961,Outbound-BUTLER STREET TO OLD FREEPORT ROAD,0,091 -124,0910074
091-164,1609-Ross-Sunday-15,25460-1385987,Outbound-BUTLER STREET TO OLD FREEPORT ROAD,0,091 -125,0910074
006-164,1609-Ross-Sunday-15,25461-1385930,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -013,0060060
006-164,1609-Ross-Sunday-15,25462-1385930,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -013,0060060
001-164,1609-Ross-Sunday-15,25463-1385903,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -001,0010071
015-164,1609-Ross-Sunday-15,25464-1385931,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -065,0150051
006-164,1609-Ross-Sunday-15,25466-1386001,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -014,0060060
001-164,1609-Ross-Sunday-15,25467-1385912,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -002,0010071
011-164,1609-Ross-Sunday-15,25468-1385918,Outbound-FINEVIEW TO DOWNTOWN,0,011 -029,0110026
015-164,1609-Ross-Sunday-15,25469-1385932,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -066,0150051
015-164,1609-Ross-Sunday-15,25470-1385931,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -065,0150051
001-164,1609-Ross-Sunday-15,25472-1385904,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -004,0010071
006-164,1609-Ross-Sunday-15,25473-1386001,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -014,0060060
011-164,1609-Ross-Sunday-15,25474-1385918,Outbound-FINEVIEW TO DOWNTOWN,0,011 -029,0110026
015-164,1609-Ross-Sunday-15,25475-1385932,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -066,0150051
011-164,1609-Ross-Sunday-15,25477-1385918,Outbound-FINEVIEW TO DOWNTOWN,0,011 -029,0110026
001-164,1609-Ross-Sunday-15,25478-1385905,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -005,0010071
006-164,1609-Ross-Sunday-15,25479-1385931,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,015 -065,0060060
015-164,1609-Ross-Sunday-15,25480-1386001,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,006 -014,0150051
015-164,1609-Ross-Sunday-15,25481-1385932,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -066,0150051
011-164,1609-Ross-Sunday-15,25482-1385918,Outbound-FINEVIEW TO DOWNTOWN,0,011 -029,0110026
001-164,1609-Ross-Sunday-15,25485-1385906,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -006,0010071
006-164,1609-Ross-Sunday-15,25487-1385944,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,015 -067,0060060
015-164,1609-Ross-Sunday-15,25488-1385937,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -068,0150051
011-164,1609-Ross-Sunday-15,25489-1385918,Outbound-FINEVIEW TO DOWNTOWN,0,011 -029,0110026
001-164,1609-Ross-Sunday-15,25492-1385907,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -007,0010071
006-164,1609-Ross-Sunday-15,25493-1385943,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -015,0060060
015-164,1609-Ross-Sunday-15,25494-1385944,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -067,0150051
011-164,1609-Ross-Sunday-15,25496-1385963,Outbound-FINEVIEW TO DOWNTOWN,0,011 -030,0110026
015-164,1609-Ross-Sunday-15,25498-1385937,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -068,0150051
001-164,1609-Ross-Sunday-15,25499-1385908,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -009,0010071
006-164,1609-Ross-Sunday-15,25501-1385943,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -015,0060060
015-164,1609-Ross-Sunday-15,25502-1385962,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -069,0150051
011-164,1609-Ross-Sunday-15,25503-1385963,Outbound-FINEVIEW TO DOWNTOWN,0,011 -030,0110026
001-164,1609-Ross-Sunday-15,25506-1385909,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -010,0010071
015-164,1609-Ross-Sunday-15,25509-1385938,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -070,0150051
006-164,1609-Ross-Sunday-15,25510-1385945,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -016,0060060
011-164,1609-Ross-Sunday-15,25511-1385986,Outbound-FINEVIEW TO DOWNTOWN,0,011 -031,0110026
015-164,1609-Ross-Sunday-15,25513-1385962,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -069,0150051
001-164,1609-Ross-Sunday-15,25514-1385910,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -011,0010071
006-164,1609-Ross-Sunday-15,25515-1385945,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -016,0060060
011-164,1609-Ross-Sunday-15,25516-1385986,Outbound-FINEVIEW TO DOWNTOWN,0,011 -031,0110026
015-164,1609-Ross-Sunday-15,25517-1385938,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -070,0150051
001-164,1609-Ross-Sunday-15,25519-1385911,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -012,0010071
015-164,1609-Ross-Sunday-15,25522-1385947,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,006 -017,0150051
006-164,1609-Ross-Sunday-15,25523-1385945,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -016,0060060
001-164,1609-Ross-Sunday-15,25524-1385909,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -010,0010071
015-164,1609-Ross-Sunday-15,25525-1385938,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,015 -070,0150051
006-164,1609-Ross-Sunday-15,25526-1385947,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -017,0060060
015-164,1609-Ross-Sunday-15,25527-1385945,Outbound-CHARLES TO NORTHVIEW HEIGHTS,0,006 -016,0150051
001-164,1609-Ross-Sunday-15,25528-1385910,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -011,0010071
006-164,1609-Ross-Sunday-15,25529-1385947,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -017,0060060
001-164,1609-Ross-Sunday-15,25530-1385911,Outbound-FREEPORT ROAD TO TARENTUM,0,001 -012,0010071
006-164,1609-Ross-Sunday-15,25531-1385947,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -017,0060060
006-164,1609-Ross-Sunday-15,25533-1385949,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -018,0060060
006-164,1609-Ross-Sunday-15,25534-1385949,Outbound-SPRING HILL TO NORTHVIEW HEIGHTS,0,006 -018,0060060
014-164,1609-Ross-Sunday-15,25535-1385928,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -057,0140044
014-164,1609-Ross-Sunday-15,25536-1385929,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -058,0140044
014-164,1609-Ross-Sunday-15,25537-1385928,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -057,0140044
014-164,1609-Ross-Sunday-15,25538-1385929,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -058,0140044
014-164,1609-Ross-Sunday-15,25539-1385997,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -059,0140044
014-164,1609-Ross-Sunday-15,25540-1385965,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -060,0140044
014-164,1609-Ross-Sunday-15,25541-1385997,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -059,0140044
014-164,1609-Ross-Sunday-15,25542-1385965,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -060,0140044
014-164,1609-Ross-Sunday-15,25543-1385966,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -061,0140044
014-164,1609-Ross-Sunday-15,25544-1385939,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -062,0140044
014-164,1609-Ross-Sunday-15,25545-1385966,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -061,0140044
014-164,1609-Ross-Sunday-15,25546-1385940,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -063,0140044
014-164,1609-Ross-Sunday-15,25547-1385968,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -064,0140044
014-164,1609-Ross-Sunday-15,25548-1385940,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -063,0140044
014-164,1609-Ross-Sunday-15,25549-1385968,Inbound-OHIO VALLEY TO ALLEGHENY STATION,1,014 -064,0140044
008-164,1609-Ross-Sunday-15,25561-1385922,Outbound-PERRYSVILLE TO WEST VIEW,0,013 -049,0080076
008-164,1609-Ross-Sunday-15,25562-1385924,Outbound-PERRYSVILLE TO WEST VIEW,0,013 -050,0080076
008-164,1609-Ross-Sunday-15,25563-1385934,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -020,0080076
008-164,1609-Ross-Sunday-15,25564-1385923,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -019,0080076
008-164,1609-Ross-Sunday-15,25565-1385934,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -020,0080076
008-164,1609-Ross-Sunday-15,25566-1385923,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -019,0080077
008-164,1609-Ross-Sunday-15,25567-1385934,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -020,0080077
008-164,1609-Ross-Sunday-15,25568-1385952,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -021,0080077
008-164,1609-Ross-Sunday-15,25569-1385951,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -022,0080076
008-164,1609-Ross-Sunday-15,25570-1385954,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -023,0080076
008-164,1609-Ross-Sunday-15,25571-1385951,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -022,0080077
008-164,1609-Ross-Sunday-15,25572-1385954,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -023,0080077
008-164,1609-Ross-Sunday-15,25573-1385956,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -024,0080076
008-164,1609-Ross-Sunday-15,25574-1385955,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -025,0080076
008-164,1609-Ross-Sunday-15,25575-1385956,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -024,0080076
008-164,1609-Ross-Sunday-15,25576-1385955,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -025,0080076
008-164,1609-Ross-Sunday-15,25577-1385956,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -024,0080077
008-164,1609-Ross-Sunday-15,25578-1385955,Outbound-PERRYSVILLE TO WEST VIEW,0,008 -025,0080077
